"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"230","Eric Fehr","WSH","C","73","957.43333333333","13","16","12","4","29","80.56","123","10.57","10.97","213","159","113","44","4","7","28","14","14","0","0","15","14","42","75","73","29","187","224","45.50"
"405","Jamie McGinn","COL","L","79","1081.6","14","15","8","7","29","60.42","145","9.66","13.14","266","216","135","57","7","22","26","10","8","2","0","13","15","35","135","77","34","0","1","0.00"
"466","Nick Bonino","ANA","C","77","897.38333333333","15","14","12","2","29","64.44","111","13.51","9.27","174","142","97","41","8","10","16","8","8","0","0","8","21","25","27","71","52","417","426","49.47"
"476","Sam Gagner","EDM","C","67","1028.9333333333","9","20","11","9","29","69.05","119","7.56","9.58","202","161","101","46","8","12","31","14","13","1","0","4","36","26","31","64","33","375","444","45.79"
"585","Cam Atkinson","CBJ","R","79","1057.0166666667","16","13","8","5","29","74.36","174","9.20","16.21","291","232","171","81","16","7","16","7","7","0","0","10","15","25","53","56","38","0","0","-"
"746","Mikael Granlund","MIN","C","63","902.06666666667","6","23","12","11","29","80.56","86","6.98","6.46","139","108","90","34","6","5","22","11","11","0","0","13","20","25","38","103","42","345","327","51.34"
"15","Shane Doan","PHX","R","69","1102.4333333333","13","15","9","6","28","60.87","133","9.77","11.78","257","193","139","61","9","9","34","13","12","0","1","14","16","45","125","104","22","4","5","44.44"
"173","Rick Nash","NYR","R","65","908.76666666667","20","8","6","2","28","68.29","206","9.71","17.78","339","273","168","72","13","14","34","14","12","2","0","26","37","45","11","41","27","0","0","-"
"190","Matt Stajan","CGY","C","63","1002.6","12","16","14","2","28","73.68","61","19.67","6.19","116","91","62","27","4","3","36","18","18","0","0","16","38","42","69","60","24","446","456","49.45"
"258","John Mitchell","COL","C","75","1003.7166666667","8","20","13","7","28","68.29","90","8.89","6.93","178","124","88","29","6","8","32","15","15","0","0","14","25","28","106","69","39","311","303","50.65"
"303","Andrej Sekera","CAR","D","74","1358.7333333333","6","22","8","14","28","41.18","99","6.06","5.19","223","146","62","12","4","12","20","10","10","0","0","6","32","52","47","136","109","0","0","-"
"314","Kris Versteeg","CHI, FLA","R","81","1006.9","11","17","5","12","28","60.87","137","8.03","9.87","228","181","118","41","4","6","34","14","12","2","0","18","19","33","28","90","23","41","37","52.56"
"342","Benoit Pouliot","NYR","L","80","918.33333333333","8","20","7","13","28","71.79","121","6.61","12.17","190","160","121","68","9","12","34","14","12","2","0","16","37","30","135","78","18","15","14","51.72"
"418","Patrik Berglund","STL","C","78","1020.5333333333","12","16","5","11","28","63.64","126","9.52","11.16","214","162","124","48","7","6","30","15","15","0","0","6","9","37","83","75","26","308","339","47.60"
"535","Colin Wilson","NSH","C, L","81","1103.75","9","19","12","7","28","63.64","100","9.00","9.71","178","142","111","53","4","10","21","9","8","1","0","15","24","32","49","70","35","147","165","47.12"
"538","Josh Bailey","NYI","R","77","1044.05","6","22","16","6","28","66.67","81","7.41","9.03","168","113","113","51","9","8","26","9","8","0","1","5","34","37","43","62","27","85","88","49.13"
"634","Zack Kassian","VAN","R","73","890.61666666667","13","15","10","5","28","73.68","89","14.61","7.96","158","122","98","33","6","5","112","26","16","4","6","19","23","19","91","60","6","6","12","33.33"
"650","Tyson Barrie","COL","D","64","1001.0666666667","9","19","10","9","28","49.12","75","12.00","4.43","160","108","43","15","3","12","16","8","8","0","0","7","22","25","49","90","56","0","0","-"
"669","Cody Eakin","DAL","C","81","1109.65","12","16","8","8","28","68.29","115","10.43","12.92","238","169","143","51","8","20","26","13","13","0","0","21","26","40","84","123","53","481","532","47.48"
"235","Mike Richards","L.A","C","82","1028.1666666667","6","21","13","8","27","75.00","114","5.26","13.61","201","165","124","64","9","15","28","14","14","0","0","20","38","22","66","53","18","403","356","53.10"
"299","Alex Goligoski","DAL","D","81","1498.4833333333","3","24","13","11","27","38.57","91","3.30","5.05","205","137","59","13","3","10","24","12","12","0","0","10","62","16","81","116","112","0","1","0.00"
"348","Martin Hanzal","PHX","C","65","951.46666666667","10","17","11","6","27","75.00","131","7.63","9.39","196","164","98","51","5","9","63","29","28","1","0","26","13","26","183","91","29","464","391","54.27"
"409","Jiri Tlusty","CAR","L","68","888.55","14","13","9","4","27","62.79","117","11.97","12.67","212","165","125","64","6","6","18","9","9","0","0","16","16","20","85","123","31","3","8","27.27"
"422","Derick Brassard","NYR","C","81","1069.9166666667","11","16","8","8","27","58.70","123","8.94","11.54","206","159","129","70","8","16","42","17","16","0","1","21","23","26","119","63","19","374","432","46.40"
"553","Roman Josi","NSH","D","72","1493.9","10","17","11","6","27","40.91","128","7.81","5.7","225","167","75","14","6","10","18","9","9","0","0","10","22","20","28","80","129","0","0","-"
"686","Marcus Kruger","CHI","C","81","906.65","8","19","13","6","27","79.41","91","8.79","7.67","142","115","79","36","4","7","26","13","13","0","0","13","17","22","21","127","47","350","255","57.85"
"876","Sean Monahan","CGY","C","75","1020","19","8","7","1","27","72.97","117","16.24","9.79","206","150","103","40","7","9","8","4","4","0","0","6","26","25","41","30","23","420","493","46.00"
"23","Dainius Zubrus","N.J","C","82","1229.4","13","13","5","8","26","55.32","113","11.50","11.6","179","148","111","65","5","11","44","22","22","0","0","12","16","18","99","117","29","162","161","50.15"
"186","Jay Bouwmeester","STL","D","82","1529.9","3","23","10","13","26","34.21","124","2.42","4.89","231","172","67","5","5","12","18","9","9","0","0","9","17","14","40","109","83","0","0","-"
"234","Ryan Kesler","VAN","C","77","1237.9333333333","15","11","6","5","26","55.32","152","9.87","15.71","274","222","167","65","10","14","69","22","17","3","2","24","21","37","124","85","52","551","481","53.39"
"285","Drew Stafford","BUF","R","70","1036.0666666667","13","13","9","4","26","72.22","149","8.72","11.93","241","190","117","59","11","15","39","14","12","1","1","20","25","22","70","68","20","88","68","56.41"
"317","Mikhail Grabovski","WSH","C","58","826.83333333333","9","17","12","5","26","66.67","71","12.68","7.67","120","88","84","47","3","3","22","7","6","0","1","12","20","24","19","67","21","319","283","52.99"
"321","Mike Santorelli","VAN","C","49","754.4","10","16","9","7","26","74.29","79","12.66","9.05","168","125","102","42","6","10","6","3","3","0","0","6","6","19","22","64","38","169","166","50.45"
"328","Daniel Winnik","ANA","L","76","963.55","4","22","17","5","26","68.42","110","3.64","8.71","190","150","91","43","10","9","23","10","9","1","0","15","27","21","61","118","40","73","89","45.06"
"417","Jordan Staal","CAR","C","82","1231.8666666667","12","14","11","3","26","72.22","129","9.30","15.57","243","199","155","81","5","21","32","16","16","0","0","13","33","40","181","134","33","654","533","55.10"
"495","Dwight King","L.A","L","77","1021.2166666667","12","14","5","9","26","57.78","101","11.88","11.65","175","143","106","54","6","14","16","8","8","0","0","9","30","10","111","105","11","1","1","50.00"
"506","Ryan McDonagh","NYR","D","77","1477.25","9","17","6","11","26","41.94","132","6.82","8.53","233","169","70","18","1","10","34","17","17","0","0","18","45","44","78","98","97","0","0","-"
"531","Steven Stamkos","T.B","C","37","586.18333333333","15","11","9","2","26","76.47","75","20.00","8.82","146","115","91","39","5","4","16","8","8","0","0","14","11","22","48","26","15","212","224","48.62"
"548","Tyler Ennis","BUF","C, L","80","1244.2333333333","14","12","7","5","26","60.47","160","8.75","13.43","270","208","151","64","10","13","24","12","12","0","0","15","18","37","84","87","53","214","344","38.35"
"570","Adam Henrique","N.J","C","77","1056.6","15","11","5","6","26","65.00","98","15.31","10.52","168","133","113","59","5","14","16","8","8","0","0","20","23","37","68","67","41","294","377","43.82"
"597","Antoine Roussel","DAL","L","81","932.68333333333","13","13","7","6","26","76.47","108","12.04","12.9","206","161","125","66","9","11","174","44","27","10","7","36","20","18","142","148","36","16","20","44.44"
"716","Charlie Coyle","MIN","C","70","1028.5166666667","9","17","8","9","26","68.42","126","7.14","9.08","192","158","102","43","7","8","29","13","12","1","0","18","25","32","101","70","37","160","226","41.45"
"842","Hampus Lindholm","ANA","D","78","1314.25","5","21","13","8","26","32.50","91","5.49","4.31","180","118","55","14","4","15","30","15","15","0","0","7","43","21","52","108","57","0","1","0.00"
"5","Saku Koivu","ANA","C","65","832.86666666667","10","15","5","10","25","71.43","72","13.89","7.69","115","92","78","41","3","7","44","22","22","0","0","12","30","19","26","36","25","471","458","50.70"
"74","Pavel Datsyuk","DET","C","45","735.85","11","14","8","6","25","65.79","94","11.70","8.32","170","126","105","28","3","9","6","3","3","0","0","15","19","46","29","72","18","329","305","51.89"
"75","Michael Ryder","N.J","R","82","1096.55","13","12","5","7","25","73.53","132","9.85","11.81","230","178","142","53","5","6","16","8","8","0","0","8","16","22","49","102","10","4","4","50.00"
"90","Martin Erat","PHX, WSH","R","70","869.8","3","22","12","10","25","71.43","44","6.82","5.82","95","76","65","27","1","5","28","14","14","0","0","11","12","15","72","102","21","81","101","44.51"
"192","Max Talbot","COL, PHI","C","81","1073.4333333333","7","18","10","8","25","64.10","116","6.03","8.97","186","141","96","46","3","9","31","14","13","1","0","17","19","25","105","136","30","49","59","45.37"
"193","Sean Bergenheim","FLA","L","62","855.83333333333","13","12","9","3","25","71.43","160","8.13","15.11","264","222","159","77","5","17","34","16","16","0","0","15","13","23","98","78","17","1","1","50.00"
"222","Ryan Suter","MIN","D","82","1908.2833333333","5","20","5","15","25","32.89","106","4.72","4.03","233","152","62","6","3","9","34","17","17","0","0","6","31","26","64","46","104","0","0","-"
"239","Loui Eriksson","BOS","L","61","799.45","8","17","8","9","25","64.10","89","8.99","7.68","144","124","88","39","4","8","4","2","2","0","0","9","14","28","10","81","11","0","0","-"
"257","Lee Stempniak","CGY, PIT","R","73","1112.4333333333","10","15","11","4","25","64.10","150","6.67","14.34","243","188","147","60","13","18","25","11","10","1","0","11","36","34","93","67","20","7","11","38.89"
"333","Rich Peverley","DAL","C","62","754.25","6","19","12","7","25","86.21","97","6.19","9.01","153","129","86","39","7","6","15","6","5","1","0","8","22","18","25","60","40","269","165","61.98"
"358","Justin Abdelkader","DET","L","70","962.21666666667","9","16","10","6","25","64.10","139","6.47","10.64","207","184","131","62","7","8","21","9","8","1","0","18","14","20","167","130","26","21","30","41.18"
"367","Vladimir Sobotka","STL","L","61","808.25","8","17","10","7","25","56.82","88","9.09","7.61","181","132","90","33","5","11","61","25","23","1","1","21","7","20","104","75","21","402","246","62.04"
"402","Erik Johnson","COL","D","80","1546.9","7","18","7","11","25","38.46","116","6.03","4.79","240","160","52","12","5","12","49","19","17","1","1","5","36","45","132","100","118","0","0","-"
"456","Teddy Purcell","T.B","L","81","1085.3333333333","9","16","13","3","25","54.35","128","7.03","9.31","213","176","108","44","6","10","12","6","6","0","0","8","32","33","13","75","10","4","11","26.67"
"473","Patrick Maroon","ANA","L","62","653.65","10","15","10","5","25","69.44","84","11.90","9.03","146","115","89","49","4","6","91","21","7","13","1","29","12","14","118","107","16","7","7","50.00"
"493","Nick Spaling","NSH","C","71","944.45","9","16","12","4","25","62.50","73","12.33","6.79","124","96","74","34","3","5","12","6","6","0","0","5","7","28","40","56","25","68","52","56.67"
"536","Cody Hodgson","BUF","C","72","1046.1833333333","11","14","10","4","25","80.65","136","8.09","11.31","238","173","111","52","7","14","18","9","9","0","0","12","25","21","47","31","21","334","393","45.94"
"640","Chris Kreider","NYR","L","66","889.26666666667","11","14","8","6","25","56.82","116","9.48","11.9","191","160","104","63","4","9","62","24","21","2","1","13","19","20","142","83","17","8","9","47.06"
"677","Gabriel Bourque","NSH","L","74","930.9","9","16","10","6","25","58.14","100","9.00","10.57","181","144","100","44","3","13","8","4","4","0","0","10","19","13","69","113","29","0","1","0.00"
"709","Tyler Toffoli","L.A","C","62","698.88333333333","11","14","7","7","25","75.76","107","10.28","8.68","203","155","86","26","4","15","8","4","4","0","0","7","23","18","56","64","6","1","7","12.50"
"772","Cory Conacher","BUF, OTT","C","79","907.68333333333","6","19","10","9","25","62.50","91","6.59","8.45","147","118","75","38","4","7","50","25","25","0","0","36","13","23","51","94","27","7","3","70.00"
"812","Mika Zibanejad","OTT","C","69","829.23333333333","13","12","9","3","25","71.43","129","10.08","10.77","222","191","109","41","4","14","16","8","8","0","0","17","15","26","115","71","25","163","171","48.80"
"852","Jacob Trouba","WPG","D","65","1138.6666666667","9","16","7","9","25","43.10","98","9.18","5.69","238","150","59","21","5","6","39","14","12","1","1","19","65","20","81","81","93","0","0","-"
"26","Zdeno Chara","BOS","D","77","1465.6666666667","7","17","11","6","24","35.29","127","5.51","5.44","270","180","66","10","5","8","60","22","19","2","1","12","47","17","136","90","73","0","0","-"
"33","Matt Cooke","MIN","L","82","1051.0166666667","9","15","10","5","24","70.59","96","9.38","7.95","171","127","79","41","3","10","48","20","19","0","1","23","24","27","168","103","46","5","11","31.25"
"52","Vincent Lecavalier","PHI","C","69","875.51666666667","12","12","9","3","24","70.59","95","12.63","9.33","171","139","83","43","4","8","44","11","7","2","2","10","19","14","71","45","18","152","194","43.93"
"242","Matt Carle","T.B","D","82","1508.95","1","23","8","15","24","35.29","100","1.00","4.19","189","135","56","12","2","10","26","13","13","0","0","6","37","16","41","92","122","0","1","0.00"
"276","Mark Giordano","CGY","D","64","1223.4166666667","7","17","8","9","24","44.44","126","5.56","5.49","290","181","72","10","3","15","46","23","23","0","0","14","33","28","64","93","77","0","0","-"
"278","Dustin Penner","ANA, WSH","R","67","838.66666666667","9","15","6","9","24","51.06","99","9.09","8.07","157","127","79","37","4","6","26","9","8","0","1","9","24","22","88","75","24","14","27","34.15"
"307","Johan Franzen","DET","R","54","778","9","15","13","2","24","66.67","110","8.18","9","185","149","92","37","6","12","32","11","10","0","1","9","24","16","62","46","22","79","72","52.32"
"345","Devin Setoguchi","WPG","R","75","993.51666666667","9","15","9","6","24","77.42","114","7.89","10.96","194","147","114","55","10","15","20","10","10","0","0","13","27","22","135","59","37","5","14","26.32"
"505","Mikael Backlund","CGY","C","76","1118.9333333333","9","15","6","9","24","55.81","137","6.57","11.5","258","189","121","48","11","15","26","13","13","0","0","16","32","56","62","68","46","480","536","47.24"
"520","Jason Demers","S.J","D","75","1209.2833333333","4","20","10","10","24","40.00","81","4.94","4.3","182","124","54","6","8","5","24","12","12","0","0","12","59","31","63","114","93","0","0","-"
"541","Joe Colborne","CGY","C","80","1006.95","9","15","8","7","24","72.73","68","13.24","7.07","123","99","76","39","3","5","28","14","14","0","0","10","35","27","122","91","33","186","198","48.44"
"588","Ben Smith","CHI","R","75","830.36666666667","13","11","7","4","24","68.57","83","15.66","10.53","145","114","106","58","6","7","2","1","1","0","0","11","9","18","37","114","50","173","156","52.58"
"46","Brian Campbell","FLA","D","82","1731","5","18","8","10","23","35.94","82","6.10","4.18","194","127","49","10","3","8","18","9","9","0","0","7","33","32","39","123","94","0","1","0.00"
"101","Marian Gaborik","CBJ, L.A","R","41","579.25","10","13","7","6","23","74.19","86","11.63","7.25","140","114","84","30","5","6","10","5","5","0","0","7","12","10","15","40","9","0","0","-"
"111","Niklas Kronwall","DET","D","79","1410.8666666667","3","20","5","15","23","34.33","57","5.26","2.73","141","96","28","3","0","11","42","21","21","0","0","6","38","15","75","90","100","0","0","-"
"136","Marcel Goc","FLA, PIT","C","74","979.95","11","12","3","9","23","65.71","96","11.46","8.05","196","146","79","20","2","6","29","9","7","1","1","11","18","15","111","66","25","497","400","55.41"
"291","Mike Green","WSH","D","70","1356.0833333333","6","17","9","8","23","46.00","129","4.65","5.97","275","188","73","7","6","8","60","26","25","0","1","13","59","27","56","142","100","0","0","-"
"313","Ryan Callahan","NYR, T.B","R","65","963.15","9","14","10","4","23","58.97","129","6.98","15.39","251","197","147","79","4","11","18","8","8","0","0","20","18","25","181","85","55","11","17","39.29"
"423","Michael Grabner","NYI","R","64","757.36666666667","9","14","10","4","23","74.19","112","8.04","11.96","177","141","119","67","12","3","12","6","6","0","0","12","25","31","62","23","15","4","6","40.00"
"432","Shawn Matthias","FLA, VAN","L","77","842.95","12","11","4","7","23","71.88","111","10.81","10.89","179","144","116","59","8","18","22","11","11","0","0","11","13","26","85","86","21","149","211","41.39"
"609","Marcus Johansson","WSH","L","80","1132.3","2","21","18","3","23","57.50","80","2.50","7.01","135","106","87","37","5","10","4","2","2","0","0","13","38","29","46","101","26","87","162","34.94"
"721","Justin Faulk","CAR","D","76","1430.9833333333","3","20","6","14","23","34.85","116","2.59","4.56","262","170","50","6","8","20","33","15","14","1","0","6","41","37","83","90","82","0","0","-"
"809","Jonathan Huberdeau","FLA","L","69","942.3","7","16","7","9","23","58.97","92","7.61","8.64","160","121","97","49","5","14","29","13","12","1","0","35","18","31","73","83","21","5","6","45.45"
"65","Erik Cole","DAL","L","75","947.13333333333","13","9","5","4","22","68.75","109","11.93","11.55","209","158","124","65","10","13","14","7","7","0","0","18","28","29","80","95","21","5","13","27.78"
"114","Jarret Stoll","L.A","C","78","956.3","7","15","12","3","22","62.86","87","8.05","8.72","170","130","86","38","6","12","40","20","20","0","0","7","14","10","180","83","44","523","399","56.72"
"156","Marek Zidlicky","N.J","D","81","1495.9833333333","4","18","10","8","22","41.51","88","4.55","4.37","175","121","45","16","5","8","58","29","29","0","0","8","46","17","121","92","77","0","0","-"
"179","Tom Gilbert","FLA","D","73","1332.2166666667","1","21","11","10","22","40.00","71","1.41","3.63","157","107","33","4","3","4","14","7","7","0","0","8","28","14","58","139","84","0","0","-"
"226","Dustin Brown","L.A","R","79","1043.7666666667","14","8","3","5","22","57.89","166","8.43","15.27","301","223","152","60","10","16","52","19","16","2","1","37","36","26","225","148","11","5","10","33.33"
"264","Kyle Brodziak","MIN","C","81","1089.5833333333","7","15","8","7","22","66.67","105","6.67","8.67","211","157","96","39","7","8","41","19","18","1","0","11","18","35","70","51","30","495","515","49.01"
"323","Troy Brouwer","WSH","R","82","1087.9333333333","13","9","4","5","22","59.46","103","12.62","10.98","217","165","120","46","9","9","78","25","19","4","2","23","19","26","181","95","30","66","64","50.77"
"365","Keith Yandle","PHX","D","82","1600.2333333333","5","17","11","6","22","34.38","165","3.03","6.71","369","250","64","9","9","13","54","18","16","0","2","10","46","27","19","50","101","0","0","-"
"375","Niklas Hjalmarsson","CHI","D","81","1484.4666666667","3","19","7","12","22","38.60","92","3.26","3.75","204","136","35","3","4","9","32","16","16","0","0","3","87","15","32","171","118","0","0","-"
"377","Nathan Gerbe","CAR","C","81","1103.0666666667","11","11","6","5","22","73.33","194","5.67","15.48","312","255","151","64","10","21","26","13","13","0","0","22","27","39","48","57","12","2","1","66.67"
"576","TJ Brodie","CGY","D","81","1641.75","3","19","7","12","22","34.92","82","3.66","6.22","208","137","58","17","2","12","18","9","9","0","0","16","57","43","50","98","120","0","0","-"
"620","Alex Chiasson","DAL","R","79","884.71666666667","7","15","7","8","22","64.71","85","8.24","11.55","188","136","122","53","8","6","36","15","13","2","0","11","22","23","72","91","20","31","35","46.97"
"628","Oliver Ekman-Larsson","PHX","D","80","1512.4833333333","7","15","6","9","22","41.51","123","5.69","5.9","258","166","67","11","4","11","42","21","21","0","0","21","29","18","117","116","66","0","0","-"
"846","Olli Maatta","PIT","D","78","1262.1333333333","5","17","10","7","22","41.51","100","5.00","4.9","206","143","48","14","5","12","12","6","6","0","0","9","31","9","37","140","99","0","0","-"
"850","Tomas Hertl","S.J","C","37","489.55","12","10","5","5","22","73.33","81","14.81","10.3","139","108","97","57","3","9","4","2","2","0","0","9","15","18","38","50","13","13","11","54.17"
"871","Michael Raffl","PHI","L","68","750.66666666667","9","13","11","2","22","70.97","92","9.78","10.91","170","134","103","46","5","12","24","12","12","0","0","13","18","19","108","108","31","47","38","55.29"
"73","Andrei Markov","MTL","D","81","1484.8166666667","4","17","13","4","21","31.82","83","4.82","3.2","181","117","42","7","2","12","28","10","9","0","1","12","69","23","45","74","138","0","0","-"
"123","Paul Gaustad","NSH","C","75","842.41666666667","10","11","7","4","21","75.00","69","14.49","8.1","104","84","63","33","3","6","59","21","17","3","1","11","17","15","118","64","37","560","389","59.01"
"130","Tuomo Ruutu","CAR, N.J","L","76","967.76666666667","5","16","6","10","21","65.63","82","6.10","9.84","175","130","91","46","6","11","40","19","19","0","0","21","30","32","212","143","34","12","18","40.00"
"139","Derek Roy","STL","C","75","836.13333333333","5","16","9","7","21","70.00","87","5.75","8.66","159","124","89","46","5","6","20","10","10","0","0","11","14","20","13","33","29","152","200","43.18"
"181","Trevor Daley","DAL","D","67","1174.2833333333","8","13","9","4","21","36.84","93","8.60","5.29","200","134","58","14","3","6","36","18","18","0","0","3","20","12","37","56","69","0","0","-"
"199","James Wisniewski","CBJ","D","75","1272.4833333333","3","18","8","10","21","39.62","105","2.86","3.69","220","148","49","1","2","8","57","23","21","1","1","17","26","14","87","105","56","0","0","-"
"357","Marc-Edouard Vlasic","S.J","D","81","1443.0833333333","4","17","8","9","21","30.00","128","3.13","5.85","311","201","77","11","7","16","34","9","7","0","2","10","34","12","45","116","119","0","0","-"
"515","Lars Eller","MTL","C","77","1034.75","9","12","7","5","21","67.74","120","7.50","11.74","217","159","110","61","6","21","66","28","27","0","1","21","22","26","124","150","52","430","379","53.15"
"550","Slava Voynov","L.A","D","82","1427.5333333333","3","18","12","6","21","46.67","100","3.00","4.41","245","161","39","6","2","11","36","18","18","0","0","10","54","14","122","125","57","0","0","-"
"555","Justin Schultz","EDM","D","74","1397.9666666667","10","11","6","5","21","38.18","76","13.16","5.54","160","121","55","21","4","12","14","7","7","0","0","9","56","16","29","102","91","0","1","0.00"
"632","Ryan Ellis","NSH","D","80","1138.1166666667","6","15","6","9","21","39.62","94","6.38","3.56","182","123","35","3","8","5","24","12","12","0","0","14","38","14","54","119","94","0","0","-"
"637","Nick Leddy","CHI","D","82","1173.7333333333","3","18","8","10","21","38.89","99","3.03","4.35","183","125","54","10","1","9","10","5","5","0","0","7","33","12","49","106","45","0","0","-"
"795","Boone Jenner","CBJ","C","72","946.05","11","10","6","4","21","63.64","110","10.00","10.13","192","152","102","50","7","10","43","19","18","1","0","31","22","27","210","88","35","14","15","48.28"
"830","Torey Krug","BOS","D","79","1162.8666666667","8","13","4","9","21","40.38","123","6.50","5.16","271","171","62","14","4","11","26","12","12","0","0","10","28","20","48","90","71","1","1","50.00"
"840","Alex Galchenyuk","MTL","C","65","802.08333333333","10","11","8","3","21","70.00","87","11.49","9.12","154","117","76","45","4","6","24","11","11","0","0","14","18","27","47","66","25","5","10","33.33"
"50","Pascal Dupuis","PIT","R","39","601.1","7","13","11","2","20","68.97","93","7.53","7.89","155","126","85","36","4","9","6","3","3","0","0","6","11","11","65","33","24","1","2","33.33"
"81","Martin Havlat","S.J","R","48","613.05","11","9","8","1","20","66.67","55","20.00","6.43","109","85","59","31","3","7","8","4","4","0","0","10","31","14","9","34","14","0","3","0.00"
"134","R.J. Umberger","CBJ","C","74","961.81666666667","9","11","8","3","20","54.05","105","8.57","9.75","170","133","89","49","7","9","22","11","11","0","0","17","19","29","106","92","34","17","10","62.96"
"160","David Moss","PHX","R","79","951.1","8","12","4","8","20","55.56","142","5.63","11.79","251","198","137","69","9","12","18","9","9","0","0","17","16","20","114","88","27","16","19","45.71"
"172","Tomas Fleischmann","FLA","L","80","1077.1","6","14","10","4","20","52.63","133","4.51","11.16","258","186","133","41","10","11","20","10","10","0","0","8","23","25","52","74","9","4","11","26.67"
"195","Johnny Boychuk","BOS","D","75","1344.2333333333","5","15","9","6","20","25.97","128","3.91","3.4","263","178","31","6","4","12","41","19","18","1","0","11","29","14","134","199","111","0","0","-"
"208","Patrick Dwyer","CAR","R","75","954.35","6","14","8","6","20","86.96","126","4.76","13.2","218","179","129","74","8","21","14","7","7","0","0","20","24","36","101","98","36","8","13","38.10"
"260","Marc Methot","OTT","D","75","1384","6","14","6","8","20","32.79","106","5.66","3.56","188","140","40","6","3","7","24","12","12","0","0","4","34","15","154","110","94","0","0","-"
"286","Kyle Chipchura","PHX","C","80","769.3","5","15","8","7","20","68.97","46","10.87","4.58","85","61","61","31","5","2","45","15","10","5","0","23","12","29","116","101","9","173","153","53.07"
"287","Lauri Korpikoski","PHX","L","64","846.36666666667","8","12","6","6","20","86.96","90","8.89","10.15","181","135","93","40","4","8","20","10","10","0","0","7","11","13","127","79","25","5","10","33.33"
"289","Andrej Meszaros","BOS, PHI","D","52","824.93333333333","6","14","7","7","20","54.05","75","8.00","3.27","164","103","35","7","6","13","26","13","13","0","0","7","25","11","64","49","61","0","0","-"
"410","Chris Stewart","BUF, STL","R","63","741.35","12","8","8","0","20","62.50","98","12.24","9.68","165","136","92","34","6","3","99","26","17","5","4","15","12","12","75","48","9","12","17","41.38"
"433","Nikolay Kulemin","TOR","L","70","947.85","9","11","7","4","20","62.50","78","11.54","8.4","144","111","91","30","9","10","20","10","10","0","0","13","14","23","143","67","44","36","61","37.11"
"449","Mark Letestu","CBJ","C","82","915.73333333333","6","14","11","3","20","64.52","86","6.98","6.55","148","113","68","25","5","3","18","9","9","0","0","4","12","21","51","43","19","295","255","53.64"
"483","Riley Nash","CAR","C","73","809.33333333333","9","11","5","6","20","66.67","76","11.84","9.14","130","105","84","46","4","7","27","8","6","1","1","10","14","48","80","127","21","284","334","45.95"
"484","Thomas Hickey","NYI","D","82","1361.9833333333","4","16","7","9","20","35.09","90","4.44","5.06","214","143","55","12","4","5","32","15","15","0","0","7","52","29","62","148","106","0","0","-"
"530","Drew Doughty","L.A","D","78","1497.3833333333","4","16","12","4","20","30.77","110","3.64","6.71","287","189","90","19","3","11","56","28","28","0","0","16","52","14","154","130","68","0","0","-"
"621","Jakob Silfverberg","ANA","R","52","617.91666666667","7","13","9","4","20","71.43","96","7.29","8.59","153","124","88","44","10","5","12","6","6","0","0","8","6","14","31","62","15","1","5","16.67"
"800","Matt Nieto","S.J","L","66","836.41666666667","9","11","7","4","20","74.07","113","7.96","10.6","184","146","107","53","9","7","16","7","7","0","0","10","28","15","7","76","41","3","4","42.86"
"847","Zemgus Girgensons","BUF","C","70","918.86666666667","7","13","9","4","20","64.52","102","6.86","10.93","171","142","108","55","7","10","14","6","6","0","0","17","14","22","157","113","33","78","104","42.86"
"2","Teemu Selanne","ANA","R","64","748.1","5","14","7","7","19","59.38","72","6.94","7.96","128","100","98","41","10","12","10","4","4","0","0","13","24","14","11","46","8","34","40","45.95"
"22","Daniel Briere","MTL","C","69","765.18333333333","9","10","7","3","19","61.29","102","8.82","10.43","167","131","98","54","8","15","26","13","13","0","0","14","14","21","22","42","11","144","146","49.66"
"131","Dan Hamhuis","VAN","D","79","1497.55","5","14","10","4","19","29.69","131","3.82","4.83","268","178","70","11","4","14","22","11","11","0","0","21","52","37","73","112","104","0","0","-"
"164","Vernon Fiddler","DAL","C","76","838","5","14","7","7","19","61.29","98","5.10","7.36","168","132","81","31","6","10","35","16","15","1","0","15","23","16","44","109","38","414","336","55.20"
"194","Eric Nystrom","NSH","L","79","1022.6166666667","13","6","1","5","19","61.29","116","11.21","9.05","202","152","114","50","11","9","54","14","7","6","1","18","14","21","152","95","25","1","6","14.29"
"216","Andre Benoit","COL","D","79","1265.45","6","13","8","5","19","34.55","79","7.59","3.3","180","109","43","10","2","10","18","9","9","0","0","10","27","17","48","64","101","0","0","-"
"224","Dion Phaneuf","TOR","D","80","1394.7666666667","6","13","8","5","19","27.94","112","5.36","5.23","239","164","51","9","7","10","110","44","40","2","2","21","44","23","210","93","124","0","0","-"
"259","Brad Richardson","VAN","R","73","927.23333333333","8","11","10","1","19","52.78","78","10.26","8.56","162","117","100","38","8","11","31","14","13","1","0","14","15","19","59","77","47","460","350","56.79"
