"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"645","Jesper Bratt","N.J","L","46","109","2","6","3","3","8","72.73","15","13.33","2.08","28","21","12","4","0","0","2","1","1","0","0","1","5","0","2","2","0","0","1","0.00"
"646","Mikhail Sergachev","T.B","D","56","117.61666666667","0","8","4","4","8","66.67","19","0.00","1.76","42","31","11","0","0","3","4","2","2","0","0","0","7","0","1","2","2","0","0","-"
"724","Alex Iafallo","L.A","L","55","155.88333333333","4","4","3","1","8","32.00","27","14.81","5.32","40","37","32","20","0","6","2","1","1","0","0","1","0","1","0","3","0","0","0","-"
"776","Adam Boqvist","CHI","D","34","114.66666666667","1","7","2","5","8","57.14","12","8.33","1.23","24","17","12","3","0","1","0","0","0","0","0","2","3","1","2","3","3","0","0","-"
"17","Corey Perry","MTL","R","49","103.56666666667","1","6","3","3","7","50.00","11","9.09","2.8","22","21","15","13","0","2","2","1","1","0","0","0","1","2","1","2","1","0","0","-"
"32","Alex Goligoski","ARI","D","56","55.05","0","7","2","5","7","87.50","3","0.00","0.46","7","4","4","2","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"149","Alex Chiasson","EDM","R","45","134.58333333333","5","2","1","1","7","25.93","28","17.86","5.57","39","36","36","32","0","3","0","0","0","0","0","0","0","0","0","4","1","0","0","-"
"154","Evander Kane","S.J","L","56","154.08333333333","3","4","4","0","7","50.00","31","9.68","4.42","55","41","34","14","0","4","4","2","2","0","0","1","6","2","2","11","0","5","10","33.33"
"222","Ryan Johansen","NSH","C","47","129.8","3","4","2","2","7","33.33","16","18.75","2.93","21","19","21","13","0","2","2","1","1","0","0","0","5","0","3","3","0","78","62","55.71"
"226","Mikael Granlund","NSH","C","50","129.45","5","2","0","2","7","46.67","16","31.25","3.11","30","25","16","15","1","2","2","1","1","0","0","0","6","0","1","5","0","4","11","26.67"
"331","Matt Grzelcyk","BOS","D","37","101.05","1","6","1","5","7","58.33","9","11.11","0.45","16","10","3","0","0","1","4","2","2","0","0","0","1","2","3","3","2","0","0","-"
"390","Mattias Janmark","CHI, VGK","C","56","100.65","4","3","2","1","7","41.18","16","25.00","2.39","21","19","17","9","0","2","2","1","1","0","0","0","3","1","1","4","1","0","3","0.00"
"420","Darnell Nurse","EDM","D","56","77.15","1","6","3","3","7","58.33","12","8.33","0.89","20","14","5","0","0","0","0","0","0","0","0","0","4","3","0","0","1","0","0","-"
"421","Rasmus Ristolainen","BUF","D","49","87.65","1","6","3","3","7","58.33","9","11.11","1.61","21","18","7","6","0","2","2","1","1","0","0","0","1","0","8","4","0","0","0","-"
"459","Dylan Larkin","DET","C","44","122.56666666667","1","6","3","3","7","70.00","24","4.17","2.73","51","32","24","9","0","0","0","0","0","0","0","0","5","1","3","3","0","57","53","51.82"
"464","Nick Schmaltz","ARI","C","52","143","3","4","3","1","7","46.67","24","12.50","3.03","44","31","24","7","0","4","0","0","0","0","0","1","4","0","0","7","0","22","24","47.83"
"477","Ryan Donato","S.J","C","50","85.866666666667","2","5","3","2","7","53.85","18","11.11","3.9","29","27","27","18","1","5","0","0","0","0","0","0","0","1","2","5","1","10","9","52.63"
"520","Vince Dunn","STL","D","43","71.016666666667","2","5","3","2","7","70.00","8","25.00","0.7","19","12","9","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","-"
"535","Dylan Strome","CHI","C","40","121.65","4","3","3","0","7","50.00","19","21.05","3.66","31","24","24","16","0","5","2","1","1","0","0","0","0","1","1","3","0","53","55","49.07"
"551","Thomas Chabot","OTT","D","49","167.1","1","6","2","4","7","43.75","15","6.67","0.94","34","20","10","1","0","4","8","4","4","0","0","0","8","3","0","7","1","0","0","-"
"614","Patrik Laine","CBJ, WPG","L, R","46","99.133333333333","4","3","2","1","7","58.33","23","17.39","1.59","41","31","15","1","0","5","0","0","0","0","0","0","5","0","0","2","0","0","0","-"
"752","Joel Farabee","PHI","L","55","110.73333333333","3","4","1","3","7","58.33","18","16.67","2.8","26","23","17","10","0","5","0","0","0","0","0","0","4","3","2","8","0","1","0","100.00"
"778","Ty Smith","N.J","D","48","122.03333333333","1","6","4","2","7","63.64","18","5.56","1.09","32","21","7","0","0","5","0","0","0","0","0","0","1","2","2","1","0","0","0","-"
"808","Jack Hughes","N.J","C","56","165.43333333333","1","6","4","2","7","53.85","22","4.55","2.75","49","31","22","4","0","4","0","0","0","0","0","1","12","3","1","7","0","9","24","27.27"
"8","Duncan Keith","CHI","D","53","132.11666666667","1","5","3","2","6","42.86","20","5.00","1.06","28","22","9","0","1","1","0","0","0","0","0","0","4","1","1","0","1","0","0","-"
"10","Ryan Suter","MIN","D","56","132.13333333333","1","5","4","1","6","50.00","19","5.26","1","41","27","9","0","0","2","2","1","1","0","0","0","2","0","2","1","2","0","0","-"
"16","Brent Burns","S.J","D","56","146.51666666667","2","4","2","2","6","46.15","36","5.56","2.27","67","44","17","4","0","7","2","1","1","0","0","0","5","1","1","1","6","0","0","-"
"28","Alexander Radulov","DAL","R","11","39.916666666667","1","5","3","2","6","50.00","5","20.00","0.68","6","5","6","4","0","1","0","0","0","0","0","0","1","0","1","1","0","1","1","50.00"
"67","Derick Brassard","ARI","C","53","126.16666666667","4","2","1","1","6","37.50","19","21.05","2.13","32","23","21","7","0","1","4","2","2","0","0","2","5","0","3","2","1","31","30","50.82"
"84","Logan Couture","S.J","C","53","134.65","2","4","2","2","6","66.67","28","7.14","3.41","45","38","22","8","0","3","2","1","1","0","0","0","2","1","3","3","1","40","37","51.95"
"97","Mikael Backlund","CGY","C","54","89.15","0","6","2","4","6","66.67","15","0.00","1.73","32","25","15","5","0","2","4","2","2","0","0","0","4","0","2","4","0","37","27","57.81"
"145","Marcus Johansson","MIN","C","36","65.5","2","4","3","1","6","66.67","5","40.00","1.34","8","8","6","4","0","1","0","0","0","0","0","0","3","0","0","5","0","4","5","44.44"
"146","Kyle Palmieri","N.J, NYI","C, R","51","114.96666666667","2","4","2","2","6","60.00","26","7.69","4.68","57","44","36","16","0","2","2","1","1","0","0","0","8","0","5","4","0","0","0","-"
"177","Craig Smith","BOS","C","54","82.216666666667","4","2","0","2","6","66.67","12","33.33","1.8","22","19","16","5","0","0","0","0","0","0","0","0","1","0","1","7","0","1","1","50.00"
"194","Mats Zuccarello","MIN","R","42","98.816666666667","3","3","3","0","6","85.71","22","13.64","1.36","33","28","10","2","2","3","0","0","0","0","0","0","4","0","0","3","0","1","2","33.33"
"212","Vladimir Tarasenko","STL","R","24","60.2","2","4","2","2","6","60.00","20","10.00","1.96","30","22","14","7","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","-"
"274","Victor Rask","MIN","C","54","106.58333333333","1","5","2","3","6","35.29","9","11.11","1.09","22","13","4","2","0","0","0","0","0","0","0","0","2","1","1","1","0","16","21","43.24"
"301","Jonathan Marchessault","VGK","C","55","140.51666666667","3","3","2","1","6","54.55","51","5.88","4.08","77","62","38","7","0","4","12","2","1","0","1","0","4","2","1","6","0","3","2","60.00"
"308","Yanni Gourde","T.B","C","56","104.7","2","4","4","0","6","66.67","17","11.76","2.72","29","24","19","9","0","3","4","2","2","0","0","1","1","0","1","6","0","25","13","65.79"
"393","Oliver Bjorkstrand","CBJ","R","56","90.8","2","4","2","2","6","60.00","25","8.00","2.08","40","38","15","1","0","2","0","0","0","0","0","0","1","1","1","4","0","0","0","-"
"404","Adam Erne","DET","L","45","69.466666666667","3","3","2","1","6","85.71","8","37.50","1.08","8","8","7","4","0","2","0","0","0","0","0","0","0","1","0","0","0","3","3","50.00"
"427","Alex Wennberg","FLA","C","56","107.91666666667","3","3","1","2","6","66.67","13","23.08","1.91","19","16","13","10","0","2","2","1","1","0","0","0","3","0","3","6","2","41","30","57.75"
"489","Devon Toews","COL","D","53","91.3","2","4","1","3","6","75.00","9","22.22","0.51","20","11","4","0","0","1","0","0","0","0","0","0","1","1","0","2","2","0","0","-"
"513","Rasmus Andersson","CGY","D","56","152.98333333333","1","5","2","3","6","40.00","29","3.45","2.09","51","40","4","0","0","2","0","0","0","0","0","1","7","0","2","9","4","0","0","-"
"643","Pierre-Luc Dubois","CBJ, WPG","C, L","46","70.65","1","5","1","4","6","46.15","16","6.25","1.77","27","20","17","4","0","0","2","1","1","0","0","0","2","0","2","5","0","7","7","50.00"
"693","Casey Mittelstadt","BUF","C","41","90.55","3","3","1","2","6","54.55","11","27.27","2.03","16","14","14","6","0","1","0","0","0","0","0","0","4","0","0","1","0","44","31","58.67"
"706","Jason Robertson","DAL","L","51","112.6","1","5","3","2","6","50.00","11","9.09","1.7","30","17","20","6","0","3","0","0","0","0","0","0","6","2","1","1","0","0","0","-"
"762","Filip Zadina","DET","R","49","103.7","3","3","2","1","6","66.67","22","13.64","2.04","47","29","18","1","0","1","0","0","0","0","0","1","4","3","0","4","0","0","0","-"
"2","Joe Thornton","TOR","C","44","85.15","0","5","3","2","5","55.56","10","0.00","1.07","16","13","9","5","0","4","2","1","1","0","0","0","2","2","1","2","0","16","11","59.26"
"4","Jason Spezza","TOR","C","54","72.633333333333","1","4","4","0","5","62.50","16","6.25","1.25","26","21","11","1","0","3","2","1","1","0","0","0","1","0","1","7","0","31","16","65.96"
"12","Jeff Carter","L.A, PIT","C","54","109","2","3","2","1","5","50.00","21","9.52","3.61","35","26","24","15","0","8","4","2","2","0","0","0","1","0","3","3","1","13","8","61.90"
"31","Carl Soderberg","CHI, COL","C","45","75.416666666667","4","1","1","0","5","45.45","9","44.44","1.62","14","13","12","9","0","3","0","0","0","0","0","0","2","0","2","4","0","28","27","50.91"
"76","Nick Bonino","MIN","C","55","105.36666666667","3","2","1","1","5","35.71","12","25.00","1.49","14","14","12","6","0","2","0","0","0","0","0","0","1","0","0","1","0","59","41","59.00"
"79","Kevin Shattenkirk","ANA","D","55","116.56666666667","1","4","2","2","5","71.43","21","4.76","1.74","38","29","12","2","0","1","0","0","0","0","0","0","1","0","1","2","1","0","0","-"
"85","P.K. Subban","N.J","D","44","90.266666666667","2","3","2","1","5","55.56","21","9.52","1.34","34","27","4","0","0","2","6","2","2","0","0","0","5","0","1","3","1","0","0","-"
"119","Jordan Eberle","NYI","R","55","126.73333333333","1","4","1","3","5","50.00","19","5.26","3.02","28","25","18","7","0","1","0","0","0","0","0","0","1","0","1","10","1","0","2","0.00"
"166","Reilly Smith","VGK","R","53","123.08333333333","4","1","1","0","5","41.67","33","12.12","4.63","48","44","35","18","0","4","0","0","0","0","0","0","2","0","4","5","1","0","0","-"
"206","Justin Faulk","STL","D","56","49.483333333333","1","4","0","4","5","71.43","12","8.33","0.7","18","13","3","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"218","Zach Hyman","TOR","L","43","65.55","3","2","0","2","5","71.43","17","17.65","3.34","23","22","22","17","1","4","0","0","0","0","0","2","0","0","3","5","0","0","0","-"
"227","Nino Niederreiter","CAR","R","56","82.816666666667","4","1","0","1","5","41.67","14","28.57","1.98","17","16","15","11","0","0","4","2","2","0","0","2","1","0","1","4","2","1","3","25.00"
"244","Colin Blackwell","NYR","C","47","51.45","3","2","1","1","5","50.00","12","25.00","1.76","18","15","14","5","0","2","0","0","0","0","0","0","0","0","1","3","0","11","6","64.71"
"313","Matt Dumba","MIN","D","51","101.75","1","4","2","2","5","55.56","18","5.56","1.81","40","28","14","3","0","3","0","0","0","0","0","0","2","0","6","2","0","0","0","-"
"335","Chandler Stephenson","VGK","C","51","107.38333333333","2","3","2","1","5","38.46","14","14.29","2.28","23","21","17","8","0","4","2","1","1","0","0","0","3","2","0","4","1","45","49","47.87"
"356","Erik Gustafsson","MTL, PHI","D","29","68.85","0","5","4","1","5","83.33","8","0.00","0.54","22","14","3","0","0","1","0","0","0","0","0","0","2","2","1","4","1","0","0","-"
"413","Brett Pesce","CAR","D","55","47.316666666667","1","4","3","1","5","71.43","4","25.00","0.82","16","10","8","1","0","3","0","0","0","0","0","1","3","0","1","3","1","0","0","-"
"416","Jonathan Drouin","MTL","L","44","100.35","0","5","3","2","5","41.67","7","0.00","0.63","12","9","6","2","0","1","4","1","1","0","0","0","1","0","0","3","1","2","2","50.00"
"458","Jakub Vrana","DET, WSH","L","50","111.35","0","5","4","1","5","35.71","17","0.00","2.1","31","26","20","4","0","2","0","0","0","0","0","1","5","0","0","3","0","0","0","-"
"510","Andrew Mangiapane","CGY","L","56","101.18333333333","2","3","1","2","5","50.00","8","25.00","1.63","20","13","16","3","0","2","4","1","1","0","0","0","1","2","0","3","0","0","0","-"
"546","Zach Werenski","CBJ","D","35","76.283333333333","0","5","4","1","5","100.00","3","0.00","0.33","15","6","1","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"644","Jake Bean","CAR","D","42","39.433333333333","1","4","3","1","5","100.00","7","14.29","0.58","14","9","4","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"691","Cody Glass","VGK","C","27","62.616666666667","4","1","0","1","5","71.43","9","44.44","2.19","10","10","10","8","0","1","0","0","0","0","0","0","1","0","0","4","0","17","14","54.84"
"700","Elias Pettersson","VAN","C","26","111.51666666667","4","1","0","1","5","38.46","27","14.81","3.21","66","46","40","4","0","3","0","0","0","0","0","0","2","2","0","5","0","0","0","-"
"753","Philipp Kurashev","CHI","C","53","75.866666666667","2","3","1","2","5","62.50","13","15.38","1.14","19","15","12","7","0","1","2","1","1","0","0","0","1","1","1","4","0","4","11","26.67"
"775","Noah Dobson","NYI","D","46","86.716666666667","0","5","3","2","5","62.50","10","0.00","0.92","27","16","3","0","0","4","0","0","0","0","0","0","1","1","1","3","4","0","0","-"
"15","Ryan Getzlaf","ANA","C","48","92.05","3","1","1","0","4","57.14","12","25.00","2.34","26","21","12","7","0","1","4","2","2","0","0","1","4","2","1","3","1","28","32","46.67"
"72","Mathieu Perreault","WPG","L","56","89.35","2","2","2","0","4","25.00","16","12.50","2.21","23","19","18","6","0","0","0","0","0","0","0","0","1","0","5","1","0","0","0","-"
"80","Pat Maroon","T.B","L","55","88.883333333333","2","2","0","2","4","44.44","7","28.57","0.95","7","7","6","5","0","1","0","0","0","0","0","0","2","1","1","4","0","0","0","-"
"104","Lars Eller","WSH","C","44","37.7","0","4","0","4","4","80.00","8","0.00","0.7","10","10","4","1","0","1","0","0","0","0","0","0","1","0","0","2","0","19","16","54.29"
"112","Alex Pietrangelo","VGK","D","41","108.75","0","4","1","3","4","50.00","17","0.00","1.41","51","29","12","0","1","2","2","1","1","0","0","1","4","0","0","3","4","0","0","-"
"144","Tyler Bozak","STL","C","31","39.266666666667","1","3","2","1","4","80.00","7","14.29","0.97","11","7","7","3","0","2","0","0","0","0","0","0","2","0","0","0","0","20","13","60.61"
"158","Ryan Ellis","NSH","D","34","77.25","2","2","2","0","4","80.00","13","15.38","1.04","20","15","7","2","0","3","0","0","0","0","0","0","0","2","1","2","1","0","0","-"
"185","Anders Lee","NYI","L","27","66.083333333333","3","1","1","0","4","80.00","11","27.27","1.96","13","12","12","9","0","2","4","2","2","0","0","0","0","0","2","9","0","22","21","51.16"
"197","Jason Zucker","PIT","L","38","49.466666666667","1","3","2","1","4","80.00","10","10.00","0.87","16","13","7","3","0","1","0","0","0","0","0","0","1","0","1","2","0","0","1","0.00"
"211","Cam Fowler","ANA","D","56","100.26666666667","0","4","0","4","4","80.00","13","0.00","0.79","35","16","9","0","0","4","2","1","1","0","0","1","2","0","0","1","1","0","0","-"
"236","Jesper Fast","CAR","R","46","52.233333333333","1","3","2","1","4","36.36","2","50.00","0.59","6","4","5","4","0","0","2","1","1","0","0","0","3","1","4","4","1","0","1","0.00"
"258","Andrew Shaw","CHI","R","14","51.95","2","2","2","0","4","44.44","9","22.22","1.35","15","11","12","6","0","1","0","0","0","0","0","0","1","0","1","1","0","8","6","57.14"
"262","Nick Cousins","NSH","C","51","85.5","0","4","3","1","4","50.00","4","0.00","1.17","11","9","11","4","0","1","4","2","2","0","0","0","1","0","0","8","0","3","3","50.00"
"270","Mike Reilly","BOS, OTT","D","55","63.8","0","4","2","2","4","66.67","14","0.00","0.73","18","15","4","0","0","1","0","0","0","0","0","0","0","1","1","1","2","0","0","-"
"299","Rickard Rakell","ANA","L","52","112.26666666667","0","4","3","1","4","66.67","28","0.00","3.41","51","40","27","9","0","1","4","2","2","0","0","0","3","1","3","8","0","0","0","-"
"300","Colin Miller","BUF","D","48","49.15","1","3","0","3","4","80.00","11","9.09","0.82","17","14","1","1","0","2","0","0","0","0","0","0","2","2","1","0","0","0","0","-"
"344","Damon Severson","N.J","D","56","101.9","0","4","2","2","4","80.00","10","0.00","0.79","21","15","4","1","0","1","2","1","1","0","0","1","5","1","1","1","1","0","0","-"
"360","Connor Brown","OTT","R","56","76.333333333333","1","3","1","2","4","50.00","10","10.00","1.2","13","12","9","6","0","1","0","0","0","0","0","0","4","1","4","5","0","0","0","-"
"364","Christian Djoos","DET","D","36","88.75","1","3","2","1","4","100.00","6","16.67","0.55","18","12","2","0","0","1","2","1","1","0","0","0","6","0","0","0","0","0","0","-"
"411","Tyler Bertuzzi","DET","L","9","31.816666666667","3","1","1","0","4","100.00","4","75.00","1.3","7","6","7","4","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","-"
"431","Anthony Mantha","DET, WSH","R","56","137.76666666667","3","1","0","1","4","44.44","38","7.89","2.88","57","46","30","3","0","1","2","1","1","0","0","0","3","0","2","2","0","4","6","40.00"
"441","Jordan Oesterle","ARI","D","43","65.566666666667","1","3","2","1","4","40.00","2","50.00","0.43","6","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"462","Alex Tuch","VGK","R","55","111.63333333333","2","2","2","0","4","36.36","13","15.38","2.32","24","18","21","13","1","0","8","4","4","0","0","1","3","0","4","9","1","3","6","33.33"
"466","Kasperi Kapanen","PIT","R","40","61.583333333333","1","3","0","3","4","66.67","5","20.00","0.52","8","6","5","2","0","0","0","0","0","0","0","0","6","0","2","4","0","0","0","-"
"495","Gustav Forsling","FLA","D","43","20.766666666667","1","3","3","0","4","80.00","4","25.00","0.31","8","6","2","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"511","Frank Vatrano","FLA","C","56","89.033333333333","2","2","0","2","4","50.00","13","15.38","1.55","27","22","9","2","0","2","2","1","1","0","0","0","1","2","0","3","0","1","1","50.00"
"516","Colin White","OTT","C","45","69.8","2","2","2","0","4","66.67","9","22.22","1.44","12","10","11","8","0","1","0","0","0","0","0","0","2","2","1","3","0","10","18","35.71"
"548","Anthony Beauvillier","NYI","L","47","86","3","1","1","0","4","57.14","15","20.00","1.85","30","20","20","5","1","2","0","0","0","0","0","0","5","0","1","2","0","2","1","66.67"
"564","John Marino","PIT","D","52","72.516666666667","1","3","2","1","4","57.14","8","12.50","0.52","12","10","3","0","0","0","0","0","0","0","0","0","3","1","2","3","1","0","0","-"
"567","Anthony Cirelli","T.B","C","50","96.8","1","3","1","2","4","36.36","7","14.29","1.36","14","13","8","4","0","2","0","0","0","0","0","1","2","1","1","3","0","20","14","58.82"
"616","Jesse Puljujarvi","EDM","R","55","61.25","2","2","1","1","4","57.14","9","22.22","1.95","15","11","11","8","0","2","2","1","1","0","0","0","1","0","2","5","0","0","0","-"
"656","Janne Kuokkanen","N.J","C, L","50","60.083333333333","1","3","0","3","4","66.67","8","12.50","1.42","10","10","9","6","0","1","0","0","0","0","0","0","0","1","2","2","0","0","3","0.00"
"685","Mario Ferraro","S.J","D","56","58.416666666667","0","4","2","2","4","66.67","5","0.00","0.33","8","6","2","0","0","0","0","0","0","0","0","0","1","0","2","2","2","0","0","-"
"695","Nico Hischier","N.J","C","21","61.316666666667","3","1","0","1","4","57.14","13","23.08","2.67","20","19","15","9","0","0","0","0","0","0","0","1","2","0","0","5","0","45","24","65.22"
"701","Gabriel Vilardi","L.A","C","54","103.15","3","1","0","1","4","66.67","15","20.00","2.8","26","22","15","9","0","2","0","0","0","0","0","0","2","0","0","3","0","22","21","51.16"
"709","Max Comtois","ANA","L","55","96.433333333333","1","3","3","0","4","80.00","11","9.09","1.67","24","18","18","6","0","3","2","1","1","0","0","0","5","4","1","2","0","1","4","20.00"
"764","Jesperi Kotkaniemi","MTL","C","56","104.43333333333","0","4","1","3","4","50.00","21","0.00","1.71","31","23","14","1","0","2","0","0","0","0","0","0","0","0","2","3","0","42","30","58.33"
"3","Patrick Marleau","S.J","C","56","59.85","2","1","0","1","3","50.00","5","40.00","1.02","12","10","8","4","0","1","4","2","2","0","0","0","1","0","2","2","0","8","6","57.14"
"9","Eric Staal","BUF, MTL","C","53","71.6","1","2","2","0","3","50.00","10","10.00","1.39","13","12","11","7","0","1","2","1","1","0","0","0","1","0","1","2","1","21","27","43.75"
"38","Bobby Ryan","DET","R","33","88.85","1","2","1","1","3","60.00","15","6.67","1.78","24","20","10","6","0","1","2","1","1","0","0","0","0","0","0","2","0","1","0","100.00"
"44","James Neal","EDM","L","29","52.3","1","2","1","1","3","25.00","8","12.50","1.28","12","10","12","9","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","-"
"105","Wayne Simmonds","TOR","R","38","68.816666666667","3","0","0","0","3","37.50","9","33.33","1.79","17","12","14","11","0","3","0","0","0","0","0","0","2","1","3","3","0","2","2","50.00"
"115","Tyler Myers","VAN","D","55","48.95","0","3","1","2","3","75.00","10","0.00","0.62","13","10","6","0","0","1","2","1","1","0","0","0","1","2","0","2","1","0","0","-"
"117","Jake Gardiner","CAR","D","26","43.733333333333","0","3","2","1","3","50.00","5","0.00","0.19","9","5","0","0","0","0","7","2","1","1","0","1","2","0","0","0","0","0","0","-"
"130","TJ Brodie","TOR","D","56","38.616666666667","0","3","1","2","3","50.00","6","0.00","0.29","11","8","1","0","0","0","0","0","0","0","0","0","1","2","1","3","0","0","0","-"
"142","Tyler Johnson","T.B","C","55","84.983333333333","2","1","1","0","3","37.50","11","18.18","1.39","20","15","11","2","0","1","0","0","0","0","0","0","2","0","1","3","0","14","11","56.00"
"150","Jakob Silfverberg","ANA","R","47","86.216666666667","2","1","1","0","3","60.00","18","11.11","2.11","29","25","23","7","0","4","2","1","1","0","0","1","1","0","0","4","0","4","5","44.44"
"153","Matt Duchene","NSH","C","33","80.2","1","2","1","1","3","42.86","16","6.25","2.67","21","18","16","12","0","2","2","1","1","0","0","0","2","0","0","2","1","24","28","46.15"
"184","Erik Haula","NSH","L","50","76.633333333333","1","2","1","1","3","100.00","12","8.33","2.33","19","18","13","11","0","4","0","0","0","0","0","0","1","0","1","2","0","28","17","62.22"
"214","Jaden Schwartz","STL","L","40","81.033333333333","1","2","1","1","3","37.50","8","12.50","1.01","13","9","9","5","0","2","4","2","2","0","0","1","2","1","2","4","0","1","0","100.00"
"235","Brendan Gallagher","MTL","R","35","67.65","3","0","0","0","3","30.00","12","25.00","2.54","18","16","17","12","0","1","2","1","1","0","0","1","0","0","3","0","1","7","8","46.67"
"246","Ryan Dzingel","CAR, OTT","C, L","40","68.75","2","1","1","0","3","60.00","13","15.38","1.11","27","17","11","4","0","0","2","1","1","0","0","0","2","0","0","4","0","1","0","100.00"
"275","Brandon Saad","COL","L","44","73.55","2","1","1","0","3","42.86","4","50.00","1.16","14","9","9","5","0","1","2","1","1","0","0","0","1","0","1","0","0","9","12","42.86"
"317","Tanner Pearson","VAN","L","51","95.183333333333","2","1","1","0","3","33.33","15","13.33","3.02","24","19","18","13","0","4","4","2","2","0","0","1","1","0","1","3","0","1","2","33.33"
"333","Oskar Sundqvist","STL","C","28","26.933333333333","1","2","1","1","3","50.00","4","25.00","0.73","4","4","4","4","0","1","0","0","0","0","0","0","1","0","1","0","0","5","2","71.43"
"377","MacKenzie Weegar","FLA","D","54","23.683333333333","0","3","1","2","3","100.00","3","0.00","0.26","4","3","1","1","0","0","2","1","1","0","0","0","1","0","1","0","0","0","0","-"
"394","Miles Wood","N.J","L","55","104.28333333333","3","0","0","0","3","33.33","10","30.00","1.76","14","14","12","9","0","2","4","2","2","0","0","1","2","0","2","3","0","0","1","0.00"
"403","Ryan Hartman","MIN","R","51","59.183333333333","0","3","1","2","3","30.00","5","0.00","0.72","13","11","6","3","0","1","2","1","1","0","0","1","2","0","0","1","0","15","13","53.57"
"412","Zach Sanford","STL","L","52","47.483333333333","3","0","0","0","3","33.33","10","30.00","1.41","11","11","10","8","0","1","2","1","1","0","0","0","1","1","0","4","0","4","4","50.00"
"425","Max Domi","CBJ","C","54","85.05","2","1","1","0","3","60.00","19","10.53","1.29","25","19","10","3","1","2","10","1","0","0","1","0","6","0","1","2","1","14","12","53.85"
"438","Conor Sheary","WSH","L","53","54.85","1","2","1","1","3","42.86","6","16.67","0.81","8","7","5","4","1","0","0","0","0","0","0","1","0","0","1","4","0","1","1","50.00"
"450","Sam Bennett","CGY, FLA","C","48","58.983333333333","1","2","0","2","3","50.00","8","12.50","1.29","14","10","12","5","0","2","0","0","0","0","0","0","2","1","5","6","0","9","5","64.29"
"490","Viktor Arvidsson","NSH","R","49","108.63333333333","2","1","1","0","3","33.33","23","8.70","2.23","46","33","17","6","0","4","0","0","0","0","0","1","6","0","0","4","0","1","1","50.00"
"493","Michael Bunting","ARI","L","21","40.083333333333","3","0","0","0","3","37.50","5","60.00","1.5","7","7","7","5","0","1","2","1","1","0","0","1","1","1","0","0","0","1","1","50.00"
"502","Kevin Labanc","S.J","R","55","118.5","0","3","3","0","3","37.50","24","0.00","2.15","45","31","17","4","2","3","0","0","0","0","0","1","4","3","1","2","0","0","0","-"
"512","Noah Hanifin","CGY","D","47","36.233333333333","0","3","1","2","3","75.00","4","0.00","0.3","11","5","4","0","0","0","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"561","Jake DeBrusk","BOS","L","41","57.216666666667","2","1","1","0","3","75.00","8","25.00","1.18","10","8","8","5","0","2","0","0","0","0","0","0","3","0","3","3","0","0","1","0.00"
"572","Noel Acciari","FLA","C","41","20.183333333333","1","2","2","0","3","75.00","9","11.11","1.85","9","9","9","8","0","4","0","0","0","0","0","0","0","0","1","6","0","9","12","42.86"
"586","Adam Gaudette","CHI, VAN","C","40","40.083333333333","0","3","1","2","3","75.00","5","0.00","1","10","8","10","1","0","0","2","1","1","0","0","0","1","0","0","2","0","15","15","50.00"
"627","Max Jones","ANA","L","46","39.816666666667","2","1","0","1","3","100.00","7","28.57","1.61","13","12","11","8","0","1","2","1","1","0","0","1","2","0","1","0","0","1","0","100.00"
"637","Jordan Kyrou","STL","C","55","67.75","0","3","1","2","3","60.00","7","0.00","1.35","16","13","12","3","0","0","0","0","0","0","0","0","1","0","0","6","0","1","2","33.33"
"649","Tage Thompson","BUF","R","38","49.283333333333","2","1","1","0","3","100.00","7","28.57","0.91","10","8","6","2","0","0","0","0","0","0","0","1","3","0","0","4","0","0","1","0.00"
"661","Brandon Hagel","CHI","L","51","31","0","3","0","3","3","75.00","3","0.00","0.67","4","3","3","3","0","0","0","0","0","0","0","1","1","1","1","1","0","2","1","66.67"
"680","Nolan Patrick","PHI","C","52","91.4","2","1","1","0","3","27.27","6","33.33","1.25","14","10","11","5","0","0","2","1","1","0","0","0","5","1","0","6","0","23","11","67.65"
"702","Owen Tippett","FLA","R","45","36.683333333333","2","1","0","1","3","75.00","11","18.18","1.56","16","14","6","5","1","2","0","0","0","0","0","0","5","0","2","2","0","0","0","-"
"721","Erik Brannstrom","OTT","D","30","52.333333333333","1","2","2","0","3","75.00","6","16.67","0.57","15","9","5","0","0","3","0","0","0","0","0","0","2","1","0","2","0","0","0","-"
