"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"245","Patrik Nemeth","DET","D","64","215.95","0","1","1","0","1","100.00","4","0.00","0.07","5","5","0","0","0","0","4","2","2","0","0","0","10","3","12","1","26","0","0","-"
"246","Jon Merrill","VGK","D","49","69.283333333333","0","1","0","1","1","50.00","2","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","2","1","2","0","9","0","0","-"
"248","Justin Faulk","STL","D","69","76.816666666667","0","1","1","0","1","50.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","7","1","3","1","8","0","0","-"
"258","Chris Wagner","BOS","R","67","98.566666666667","1","0","0","0","1","50.00","5","20.00","1.04","7","6","3","3","1","1","0","0","0","0","0","0","2","4","4","3","5","18","30","37.50"
"260","Zach Hyman","TOR","C, L","51","97.516666666667","1","0","0","0","1","100.00","10","10.00","1.62","16","12","12","7","4","1","0","0","0","0","0","0","2","12","6","3","4","56","74","43.08"
"261","Erik Gudbranson","ANA, PIT","D","51","104.5","0","1","1","0","1","50.00","4","0.00","0.13","5","5","1","0","1","0","2","1","1","0","0","1","3","0","7","5","13","0","0","-"
"264","Ryan Johansen","NSH","C","68","62.383333333333","1","0","0","0","1","100.00","2","50.00","0.33","3","3","2","0","0","0","0","0","0","0","0","0","0","8","2","0","3","32","38","45.71"
"268","Jarred Tinordi","NSH","D","28","42.866666666667","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","8","0","0","-"
"269","Mikael Granlund","NSH","C","63","50.183333333333","1","0","0","0","1","100.00","3","33.33","0.19","3","3","2","1","1","0","0","0","0","0","0","0","2","3","1","1","6","4","4","50.00"
"276","Tom Kuhnhackl","NYI","R","28","37.416666666667","0","1","1","0","1","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","-"
"277","Marcus Sorensen","S.J","L","66","98.766666666667","1","0","0","0","1","100.00","5","20.00","0.56","7","6","5","3","1","0","0","0","0","0","0","2","1","3","0","1","2","0","3","0.00"
"279","Sam Carrick","ANA","C","9","2.9","1","0","0","0","1","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","16.67"
"283","Anthony Bitetto","WPG","D","51","110.66666666667","0","1","0","1","1","33.33","3","0.00","0.04","3","3","0","0","1","0","2","1","1","0","0","1","5","2","16","3","15","0","0","-"
"287","Mark Stone","VGK","R","65","124.51666666667","0","1","1","0","1","33.33","9","0.00","0.86","14","11","8","3","0","0","2","1","1","0","0","1","2","13","2","2","10","1","4","20.00"
"293","Ondrej Palat","T.B","L","69","57.933333333333","1","0","0","0","1","100.00","4","25.00","0.46","6","5","5","3","0","0","2","1","1","0","0","1","0","6","5","1","4","1","1","50.00"
"294","Josh Manson","ANA","D","50","125.25","0","1","0","1","1","25.00","3","0.00","0.17","4","4","0","0","0","0","2","1","1","0","0","2","5","2","15","0","19","0","0","-"
"302","Sean Kuraly","BOS","C","69","112.08333333333","0","1","1","0","1","100.00","5","0.00","0.76","11","8","8","3","3","1","2","1","1","0","0","1","1","3","2","2","4","28","62","31.11"
"304","Vincent Trocheck","CAR, FLA","C","62","33.066666666667","1","0","0","0","1","100.00","4","25.00","0.42","6","5","4","2","0","0","0","0","0","0","0","0","0","4","1","0","2","18","16","52.94"
"314","Mike Reilly","MTL, OTT","D","44","15.75","0","1","0","1","1","50.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","-"
"316","Scott Mayfield","NYI","D","67","167.46666666667","0","1","1","0","1","33.33","3","0.00","0.52","4","4","0","0","0","0","14","3","2","0","1","2","9","1","5","1","36","0","0","-"
"318","Boone Jenner","CBJ","C","70","128.1","0","1","0","1","1","100.00","11","0.00","0.95","18","15","9","4","1","0","0","0","0","0","0","2","5","4","1","1","13","74","77","49.01"
"334","Ryan Strome","NYR","C","70","156.81666666667","0","1","1","0","1","100.00","4","0.00","0.23","7","7","3","0","0","0","2","1","1","0","0","0","7","4","2","1","5","30","62","32.61"
"338","Dougie Hamilton","CAR","D","47","108.43333333333","0","1","1","0","1","16.67","3","0.00","0.21","4","3","1","1","1","0","2","1","1","0","0","0","5","4","2","2","10","0","0","-"
"345","Connor Murphy","CHI","D","58","162.81666666667","0","1","1","0","1","25.00","7","0.00","0.19","7","7","1","0","0","1","0","0","0","0","0","1","8","1","9","4","31","0","0","-"
"352","Barclay Goodrow","S.J, T.B","C, R","70","167.83333333333","0","1","1","0","1","100.00","6","0.00","0.56","7","7","5","4","0","0","2","1","1","0","0","3","4","8","3","0","13","96","117","45.07"
"356","Luke Glendening","DET","C","60","169.15","1","0","0","0","1","33.33","12","8.33","1.14","14","13","9","6","3","1","0","0","0","0","0","3","5","2","7","6","17","84","89","48.55"
"362","Matt Dumba","MIN","D","69","78.216666666667","0","1","1","0","1","50.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","2","2","3","6","1","12","0","0","-"
"372","Zemgus Girgensons","BUF","C","69","146.93333333333","1","0","0","0","1","100.00","10","10.00","1.17","11","10","5","5","2","0","0","0","0","0","0","1","2","7","4","2","9","11","19","36.67"
"381","Matt Grzelcyk","BOS","D","68","70.433333333333","0","1","0","1","1","50.00","2","0.00","0","3","2","0","0","1","1","2","1","1","0","0","0","1","3","3","3","3","0","0","-"
"382","Colton Parayko","STL","D","64","126.16666666667","0","1","1","0","1","50.00","4","0.00","0.07","4","4","0","0","1","0","0","0","0","0","0","1","6","5","7","0","10","0","0","-"
"391","Jimmy Vesey","BUF","L","64","61.1","1","0","0","0","1","100.00","5","20.00","0.73","6","6","5","4","0","0","0","0","0","0","0","1","0","4","0","0","1","0","1","0.00"
"397","Colton Sissons","NSH","C","57","132.85","1","0","0","0","1","100.00","5","20.00","0.81","9","8","7","5","0","0","0","0","0","0","0","0","4","2","4","1","14","59","69","46.09"
"399","Jake McCabe","BUF","D","66","149.91666666667","1","0","0","0","1","50.00","5","20.00","0.35","6","6","2","1","3","0","0","0","0","0","0","1","1","4","15","2","22","0","0","-"
"404","Jaccob Slavin","CAR","D","68","209.16666666667","0","1","1","0","1","14.29","16","0.00","0.21","17","17","1","0","4","0","0","0","0","0","0","2","8","13","6","3","30","0","0","-"
"414","Vinnie Hinostroza","ARI","C, R","68","53.416666666667","0","1","1","0","1","50.00","5","0.00","0.38","5","5","4","2","1","0","0","0","0","0","0","0","0","0","2","3","2","0","0","-"
"422","Kurtis MacDermid","L.A","D","45","51.416666666667","0","1","0","1","1","33.33","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","0","2","0","5","2","12","0","0","-"
"424","Tim Schaller","L.A, VAN","C, L","53","143.18333333333","1","0","0","0","1","50.00","1","100.00","0.17","3","3","1","1","0","0","2","1","1","0","0","0","2","3","2","3","11","0","7","0.00"
"429","Michael Raffl","PHI","L","58","73.933333333333","1","0","0","0","1","100.00","6","16.67","0.51","7","7","4","1","2","0","2","1","1","0","0","1","1","1","3","2","4","6","5","54.55"
"438","Tucker Poolman","WPG","D","57","41.416666666667","1","0","0","0","1","100.00","3","33.33","0.28","3","3","1","1","0","0","0","0","0","0","0","0","3","2","3","0","5","0","0","-"
"441","Carson Soucy","MIN","D","55","64.15","1","0","0","0","1","100.00","3","33.33","0.17","4","3","1","1","1","0","2","1","1","0","0","1","2","1","5","2","6","0","0","-"
"456","Shea Theodore","VGK","D","71","11.533333333333","1","0","0","0","1","100.00","1","100.00","0.05","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","1","2","0","0","-"
"457","Jason Dickinson","DAL","C","65","140.4","0","1","1","0","1","100.00","3","0.00","0.4","7","6","6","1","0","0","2","1","1","0","0","2","4","13","2","3","16","6","22","21.43"
"467","Artturi Lehkonen","MTL","L","70","169.4","1","0","0","0","1","50.00","14","7.14","1.62","21","19","15","7","2","1","6","3","3","0","0","5","5","11","16","2","11","3","4","42.86"
"473","Aleksander Barkov","FLA","C","66","72.7","0","1","1","0","1","50.00","5","0.00","0.77","10","9","7","5","0","1","0","0","0","0","0","0","1","2","2","0","4","24","29","45.28"
"475","Seth Jones","CBJ","D","56","138.08333333333","0","1","1","0","1","50.00","4","0.00","0.07","5","5","1","0","1","0","0","0","0","0","0","0","2","3","4","0","16","0","0","-"
"479","Rasmus Ristolainen","BUF","D","69","155.73333333333","0","1","0","1","1","50.00","8","0.00","0.06","8","8","1","0","0","0","0","0","0","0","0","1","5","2","19","5","15","0","0","-"
"481","Valeri Nichushkin","COL","R","65","39.35","1","0","0","0","1","100.00","2","50.00","0.32","2","2","2","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0.00"
"487","Curtis Lazar","BUF","C","38","67.5","0","1","1","0","1","50.00","4","0.00","0.43","5","5","3","1","1","0","2","1","1","0","0","1","1","4","2","1","4","32","44","42.11"
"501","Garnet Hathaway","WSH","R","66","86.633333333333","0","1","1","0","1","100.00","3","0.00","0.19","4","4","2","1","0","0","6","3","3","0","0","3","0","6","4","6","9","2","4","33.33"
"504","Tomas Nosek","VGK","L","67","86.566666666667","1","0","0","0","1","50.00","2","50.00","0.5","4","3","4","1","1","0","4","1","1","0","0","0","2","5","3","2","12","19","25","43.18"
"505","Aaron Ekblad","FLA","D","67","135.55","0","1","1","0","1","50.00","6","0.00","0.1","10","7","3","0","2","0","6","3","3","0","0","0","6","4","4","3","8","0","0","-"
"511","Haydn Fleury","CAR","D","45","35.316666666667","0","1","0","1","1","inf","0","-","0.48","1","1","0","0","1","0","0","0","0","0","0","0","2","3","0","2","2","0","0","-"
"513","Nikolaj Ehlers","WPG","L","71","3.0833333333333","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"547","Lucas Wallmark","CAR, FLA","C","67","71.583333333333","0","1","0","1","1","100.00","2","0.00","0.24","3","2","1","1","1","0","0","0","0","0","0","3","2","2","1","1","6","31","45","40.79"
"562","Ondrej Kase","ANA, BOS","R","55","36.783333333333","1","0","0","0","1","100.00","3","33.33","0.46","5","4","4","1","1","0","0","0","0","0","0","1","0","5","0","1","0","0","4","0.00"
"577","Jack Eichel","BUF","C","68","20.55","1","0","0","0","1","100.00","1","100.00","0.1","2","1","1","1","0","0","10","1","0","0","1","0","1","1","0","0","2","3","13","18.75"
"599","Zach Werenski","CBJ","D","63","125.4","1","0","0","0","1","50.00","8","12.50","0.12","9","9","1","0","0","0","0","0","0","0","0","0","4","2","0","1","7","0","0","-"
"601","Anthony Beauvillier","NYI","L","68","42.766666666667","1","0","0","0","1","100.00","3","33.33","0.46","4","4","4","3","1","0","0","0","0","0","0","1","2","1","2","1","2","2","0","100.00"
"604","Mathieu Joseph","T.B","R","37","29.6","0","1","1","0","1","100.00","2","0.00","0.42","5","4","3","3","1","0","0","0","0","0","0","0","2","2","0","1","2","0","2","0.00"
"605","Lawson Crouse","ARI","L","66","93.383333333333","1","0","0","0","1","100.00","9","11.11","0.63","9","9","4","2","0","0","2","1","1","0","0","1","2","3","1","4","6","1","2","33.33"
"608","Mitchell Marner","TOR","C, R","59","131.7","0","1","1","0","1","100.00","11","0.00","0.92","16","12","12","4","1","3","2","1","1","0","0","1","7","14","2","5","7","3","13","18.75"
"611","Joel Eriksson Ek","MIN","C","62","124.71666666667","0","1","1","0","1","100.00","6","0.00","0.36","9","9","3","1","0","0","0","0","0","0","0","1","0","3","4","5","9","51","82","38.35"
"614","Ivan Provorov","PHI","D","69","191.98333333333","0","1","1","0","1","25.00","8","0.00","0.17","8","8","2","0","1","0","0","0","0","0","0","2","2","3","12","2","29","0","0","-"
"627","Denis Malgin","FLA, TOR","C","44","8.7","0","1","1","0","1","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","50.00"
"634","Christian Jaros","OTT","D","13","9.8166666666667","0","1","1","0","1","inf","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","0","0","-"
"640","Mason Appleton","WPG","C","46","43.183333333333","1","0","0","0","1","100.00","2","50.00","0.5","2","2","2","2","1","0","0","0","0","0","0","1","1","4","1","0","0","1","1","50.00"
"650","Luke Kunin","MIN","C","63","87.483333333333","1","0","0","0","1","100.00","4","25.00","0.33","6","5","4","2","0","0","2","1","1","0","0","0","1","2","1","0","7","18","46","28.13"
"654","Charlie McAvoy","BOS","D","67","122.88333333333","0","1","1","0","1","25.00","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","2","5","1","9","3","16","0","0","-"
"657","Rasmus Asplund","BUF","C","29","51.766666666667","0","1","1","0","1","100.00","6","0.00","0.68","8","8","5","3","1","0","0","0","0","0","0","0","1","1","2","0","2","16","12","57.14"
"670","Max Jones","ANA","L","59","43.6","1","0","0","0","1","50.00","5","20.00","0.72","7","7","4","3","1","1","0","0","0","0","0","1","0","1","2","1","1","1","0","100.00"
"686","Mikhail Sergachev","T.B","D","70","80.45","1","0","0","0","1","50.00","7","14.29","0.21","7","7","1","1","1","0","0","0","0","0","0","0","2","2","9","2","14","0","0","-"
"692","Drake Caggiula","CHI","C","40","25.233333333333","0","1","1","0","1","100.00","3","0.00","0.35","3","3","3","1","0","0","0","0","0","0","0","0","0","3","2","1","1","0","2","0.00"
"700","Trevor Moore","L.A, TOR","C, L","42","54.1","0","1","1","0","1","100.00","2","0.00","0.18","2","2","2","1","0","0","0","0","0","0","0","3","1","3","1","2","3","0","2","0.00"
"703","Zach Aston-Reese","PIT","C","57","90.733333333333","1","0","0","0","1","50.00","4","25.00","0.81","5","4","4","4","0","2","0","0","0","0","0","1","0","2","3","2","3","1","6","14.29"
"707","Mario Ferraro","S.J","D","61","51.2","0","1","0","1","1","33.33","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","3","2","6","0","0","-"
"720","Morgan Frost","PHI","C","20","0.78333333333333","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"734","David Kampf","CHI","C","70","153.7","1","0","0","0","1","100.00","9","11.11","2.04","11","10","8","4","3","0","2","1","1","0","0","2","1","6","11","8","5","34","32","51.52"
"777","Joel Kellman","S.J","C","31","27","0","1","1","0","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","4","4","50.00"
"783","Ilya Mikheyev","TOR","R","39","75.1","1","0","0","0","1","100.00","11","9.09","1.63","13","13","6","5","1","0","0","0","0","0","0","1","1","5","0","1","2","2","0","100.00"
"1","Zdeno Chara","BOS","D","68","217.33333333333","0","0","0","0","0","-","8","0.00","0.15","10","10","0","0","0","0","2","1","1","0","0","3","6","3","12","2","33","0","0","-"
"2","Joe Thornton","S.J","C","70","5.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","2","1","66.67"
"3","Patrick Marleau","PIT, S.J","C, L","66","19.866666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","5","37.50"
"5","Justin Williams","CAR","R","20","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"7","Ilya Kovalchuk","L.A, MTL, WSH","L","46","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Jason Spezza","TOR","C","58","4.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","8","3","72.73"
"10","Dan Hamhuis","NSH","D","60","142.18333333333","0","0","0","0","0","0.00","4","0.00","0.01","5","5","0","0","0","0","2","1","1","0","0","2","7","1","4","1","15","0","0","-"
"12","Trevor Daley","DET","D","43","26.45","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","2","0","1","0","6","0","0","-"
"15","Johnny Boychuk","NYI","D","64","131.73333333333","0","0","0","0","0","0.00","2","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","0","10","1","4","2","29","0","0","-"
"16","Alexander Steen","STL","L","55","127.95","0","0","0","0","0","-","6","0.00","0.09","9","6","1","0","0","0","0","0","0","0","0","1","1","4","1","2","12","1","5","16.67"
"17","Duncan Keith","CHI","D","61","171.23333333333","0","0","0","0","0","0.00","4","0.00","0.21","6","5","2","0","1","0","2","1","1","0","0","0","16","3","3","3","25","0","0","-"
"18","Jonathan Ericsson","DET","D","18","26.566666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","3","0","0","-"
"19","Eric Staal","MIN","C","66","19.216666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","47.62"
"20","Ryan Suter","MIN","D","69","168.51666666667","0","0","0","0","0","-","3","0.00","0","3","3","0","0","0","0","2","1","1","0","0","1","4","3","3","0","11","0","0","-"
"21","Braydon Coburn","T.B","D","40","33.966666666667","0","0","0","0","0","0.00","3","0.00","0.11","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","-"
"22","Jeff Carter","L.A","C","60","82.55","0","0","0","0","0","-","9","0.00","0.38","10","9","3","1","0","0","0","0","0","0","0","1","2","1","4","0","3","45","58","43.69"
"23","Dustin Brown","L.A","L, R","66","42.833333333333","0","0","0","0","0","0.00","1","0.00","0.02","4","2","0","0","1","0","0","0","0","0","0","1","1","4","5","1","3","1","2","33.33"
"24","Brent Seabrook","CHI","D","32","48.866666666667","0","0","0","0","0","0.00","2","0.00","0.06","3","2","0","0","0","0","0","0","0","0","0","0","3","1","4","3","4","0","0","-"
"26","Ryan Getzlaf","ANA","C","69","50.033333333333","0","0","0","0","0","-","2","0.00","0.12","2","2","2","1","0","0","0","0","0","0","0","0","2","4","5","2","7","43","60","41.75"
"28","Brian Boyle","FLA","C","39","20.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","9","10","47.37"
"29","Corey Perry","DAL","R","57","1","0","0","0","0","0","-","0","-","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"30","Loui Eriksson","VAN","L","49","69.65","0","0","0","0","0","-","2","0.00","0.16","2","2","1","1","0","0","0","0","0","0","0","0","2","5","1","0","2","1","0","100.00"
"32","Shea Weber","MTL","D","65","209.45","0","0","0","0","0","0.00","6","0.00","0.06","10","9","0","0","0","0","0","0","0","0","0","1","11","4","5","3","27","0","0","-"
"33","David Backes","ANA, BOS","R","22","2.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0.00"
"38","Alex Ovechkin","WSH","L","68","2.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"39","Evgeni Malkin","PIT","C","55","3.6666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"41","Alexander Radulov","DAL","R","60","1.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","Mike Green","DET, EDM","D","50","4.1833333333333","0","0","0","0","0","-","3","0.00","0.05","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"45","Carl Soderberg","ARI","C","70","64.15","0","0","0","0","0","-","7","0.00","0.45","8","8","5","0","1","0","0","0","0","0","0","0","3","2","2","2","7","3","10","23.08"
"46","Alex Goligoski","ARI","D","70","166.25","0","0","0","0","0","0.00","3","0.00","0.09","5","4","2","0","0","0","0","0","0","0","0","1","4","1","7","2","21","0","0","-"
"47","David Krejci","BOS","C","61","5.0666666666667","0","0","0","0","0","-","0","-","0.28","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","50.00"
"49","Alexander Edler","VAN","D","59","184.5","0","0","0","0","0","0.00","10","0.00","0.03","10","10","0","0","0","0","2","1","1","0","0","2","3","2","5","4","40","0","0","-"
"50","Roman Polak","DAL","D","41","115.05","0","0","0","0","0","0.00","2","0.00","0.2","5","4","3","2","2","0","2","1","1","0","0","1","5","0","16","0","30","0","0","-"
"51","Troy Brouwer","STL","R","13","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"53","Sidney Crosby","PIT","C","41","12.683333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","11","31.25"
"54","Bobby Ryan","OTT","R","24","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Marc Staal","NYR","D","52","141.3","0","0","0","0","0","0.00","6","0.00","0.03","7","6","0","0","1","0","0","0","0","0","0","1","4","5","3","2","14","0","0","-"
"58","T.J. Oshie","WSH","R","69","11.133333333333","0","0","0","0","0","-","1","0.00","0.12","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","5","4","55.56"
"59","Andrew Cogliano","DAL","C","68","100","0","0","0","0","0","0.00","5","0.00","0.29","5","5","0","0","0","0","2","1","1","0","0","0","1","4","2","0","6","4","7","36.36"
"61","James Neal","EDM","L","55","4.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"63","Justin Abdelkader","DET","L","49","56","0","0","0","0","0","-","1","0.00","0.26","3","1","1","1","1","0","0","0","0","0","0","0","3","2","2","2","4","4","1","80.00"
"64","Kris Letang","PIT","D","61","135.2","0","0","0","0","0","0.00","2","0.00","0.07","2","2","0","0","0","0","6","3","3","0","0","1","3","1","7","1","4","0","0","-"
"66","Keith Yandle","FLA","D","69","3.85","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"67","Vladimir Sobotka","BUF","C","16","26.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","10","6","62.50"
"70","Nathan Gerbe","CBJ","C","30","12.916666666667","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"71","Ryan Reaves","VGK","R","71","1.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"73","Patric Hornqvist","PIT","R","52","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"75","Bryan Little","WPG","C","7","9.4","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","7","22.22"
"76","Alex Biega","DET","D","49","82.033333333333","0","0","0","0","0","0.00","6","0.00","0.16","7","6","0","0","0","0","0","0","0","0","0","1","1","1","10","1","6","0","0","-"
"79","Erik Johnson","COL","D","59","179.4","0","0","0","0","0","0.00","7","0.00","0.11","8","8","1","0","1","0","0","0","0","0","0","1","3","3","17","4","36","0","0","-"
"80","Kyle Okposo","BUF","R","52","5.05","0","0","0","0","0","0.00","2","0.00","0.14","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"81","Trevor Lewis","L.A","C","56","46.416666666667","0","0","0","0","0","-","1","0.00","0.09","3","2","1","0","0","0","0","0","0","0","0","0","1","3","1","1","3","5","3","62.50"
"83","Milan Lucic","CGY","L","68","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"84","Chris Stewart","PHI","R","16","0.38333333333333","0","0","0","0","0","-","1","0.00","0.27","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"88","Jordan Staal","CAR","C","68","158.88333333333","0","0","0","0","0","-","8","0.00","0.61","8","8","7","3","0","0","6","3","3","0","0","2","3","4","5","3","10","119","115","50.85"
"89","Derick Brassard","NYI","C","66","3.3666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"91","Phil Kessel","ARI","C, R","70","4.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"93","Nicklas Backstrom","WSH","C","61","14.933333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","9","50.00"
"95","Artem Anisimov","OTT","C","49","12.333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","33.33"
"97","Mathieu Perreault","WPG","C, L","49","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"98","Mark Letestu","WPG","C","7","6.8333333333333","0","0","0","0","0","-","1","0.00","0.09","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","6","33.33"
"99","Alex Killorn","T.B","C, L","68","150.85","0","0","0","0","0","-","6","0.00","0.6","7","7","4","1","0","0","2","1","1","0","0","3","3","5","7","1","6","2","5","28.57"
"100","Karl Alzner","MTL","D","4","2.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"101","Jamie Benn","DAL","L","69","20.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","0","1","2","1","1","10","9","52.63"
"102","Steven Kampfer","BOS","D","10","3.2666666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"103","Nick Bonino","NSH","C","67","174.01666666667","0","0","0","0","0","0.00","7","0.00","0.84","12","10","8","2","2","1","0","0","0","0","0","1","5","11","1","2","21","67","70","48.91"
"104","Ian Cole","COL","D","65","156","0","0","0","0","0","0.00","4","0.00","0.08","5","5","0","0","0","0","0","0","0","0","0","0","7","2","6","5","33","0","0","-"
"105","Justin Braun","PHI","D","62","118.66666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","4","1","12","2","12","0","0","-"
"106","Kevin Shattenkirk","T.B","D","70","24.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"107","Pat Maroon","T.B","L","64","1.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"108","James van Riemsdyk","PHI","L","66","1.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"110","Sam Gagner","DET, EDM","C","42","4.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"112","P.K. Subban","N.J","D","68","113.71666666667","0","0","0","0","0","0.00","8","0.00","0.03","11","11","0","0","0","0","2","1","1","0","0","0","2","2","9","2","9","0","0","-"
