"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"270","Alex Tuch","BUF","R","82","176.83333333333","6","3","3","0","9","90.00","25","24.00","2.26","29","28","17","7","1","3","2","1","1","0","0","0","2","8","7","3","15","25","26","49.02"
"122","Vincent Trocheck","NYR","C","82","182.21666666667","6","1","1","0","7","70.00","19","31.58","2.86","26","26","13","4","4","0","0","0","0","0","0","2","4","7","5","3","11","126","93","57.53"
"324","Sebastian Aho","CAR","C","79","135.95","3","4","4","0","7","100.00","12","25.00","1.47","21","16","15","8","0","1","4","2","2","0","0","1","3","0","1","7","6","22","38","36.67"
"356","Anthony Cirelli","T.B","C","80","164.98333333333","4","3","3","0","7","77.78","16","25.00","2.81","24","20","17","7","1","1","2","1","1","0","0","5","5","2","0","2","13","72","75","48.98"
"425","Brandon Hagel","T.B","L","82","153.96666666667","3","4","4","0","7","87.50","21","14.29","2.12","32","26","22","7","3","3","0","0","0","0","0","1","3","6","1","4","8","1","1","50.00"
"644","Seth Jarvis","CAR","C","73","136.15","5","2","2","0","7","87.50","23","21.74","2.35","28","28","16","8","0","3","0","0","0","0","0","2","5","6","4","10","11","4","10","28.57"
"139","Mika Zibanejad","NYR","C","82","163.61666666667","0","6","5","1","6","85.71","9","0.00","1.08","16","14","8","5","4","2","0","0","0","0","0","2","4","6","1","3","6","61","70","46.56"
"260","Sam Reinhart","FLA","C","79","123.31666666667","5","1","1","0","6","75.00","10","50.00","0.99","15","14","11","3","0","1","2","1","1","0","0","1","6","3","3","1","13","36","72","33.33"
"302","Jake Evans","MTL","C","82","232.7","3","3","3","0","6","85.71","14","21.43","1.63","20","17","14","5","2","0","0","0","0","0","0","6","5","1","5","5","15","123","135","47.67"
"511","Ryan McLeod","BUF","C","79","183.2","3","3","2","1","6","75.00","11","27.27","1.21","22","16","9","5","2","1","0","0","0","0","0","3","6","0","0","2","4","110","110","50.00"
"170","Tom Wilson","WSH","R","81","129.18333333333","2","3","3","0","5","100.00","8","25.00","1.01","16","14","8","6","1","0","16","4","3","0","1","2","5","3","9","1","9","1","5","16.67"
"604","Shane Pinto","OTT","C","70","139.45","3","2","2","0","5","83.33","14","21.43","2.07","21","19","17","7","3","1","2","1","1","0","0","3","1","6","5","2","9","29","35","45.31"
"618","Aliaksei Protas","WSH","C","76","120.11666666667","3","2","2","0","5","100.00","18","16.67","2","23","21","13","6","1","2","0","0","0","0","0","1","4","3","0","4","8","2","10","16.67"
"62","Chris Kreider","NYR","L","68","115.33333333333","4","0","0","0","4","80.00","17","23.53","1.45","21","19","9","3","1","0","0","0","0","0","0","2","5","0","1","1","3","2","3","40.00"
"126","Jean-Gabriel Pageau","NYI","C","79","135.56666666667","1","3","3","0","4","80.00","13","7.69","1.11","17","15","7","4","3","1","10","1","0","0","1","0","2","5","3","3","11","87","64","57.62"
"136","Jonathan Huberdeau","CGY","C, L","81","103.23333333333","3","1","1","0","4","100.00","6","50.00","0.66","10","8","7","3","3","0","2","1","1","0","0","0","1","1","0","0","9","1","3","25.00"
"145","J.T. Miller","NYR, VAN","C","72","75.366666666667","0","4","4","0","4","100.00","3","0.00","0.3","7","7","2","0","3","0","4","2","2","0","0","5","1","0","2","0","8","46","34","57.50"
"233","Aleksander Barkov","FLA","C","67","101.58333333333","1","3","3","0","4","100.00","4","25.00","1.05","8","7","3","2","1","1","0","0","0","0","0","1","2","4","0","3","10","30","35","46.15"
"414","Jesper Bratt","N.J","L","81","125.45","2","2","2","0","4","100.00","12","16.67","2.12","16","14","12","7","1","1","0","0","0","0","0","1","0","1","3","1","5","0","0","-"
"607","Simon Holmstrom","NYI","R","75","104.2","1","3","3","0","4","100.00","7","14.29","0.75","12","11","7","3","1","1","0","0","0","0","0","2","2","2","2","2","3","0","2","0.00"
"643","Ridly Greig","OTT","C","78","137.2","2","2","2","0","4","100.00","4","50.00","0.71","7","5","5","2","0","1","2","1","1","0","0","2","2","6","4","6","7","34","26","56.67"
"649","Jake Sanderson","OTT","D","80","207.81666666667","0","4","1","3","4","133.33","8","0.00","0.16","9","9","2","0","4","0","2","1","1","0","0","1","7","4","6","5","28","0","0","-"
"29","Ryan McDonagh","T.B","D","82","213.78333333333","1","2","1","1","3","42.86","6","16.67","0.29","6","6","2","1","3","0","2","1","1","0","0","0","10","2","6","2","31","0","0","-"
"64","Reilly Smith","NYR, VGK","R","79","132.55","2","1","1","0","3","75.00","12","16.67","1.47","18","17","12","7","1","1","0","0","0","0","0","1","5","3","3","1","4","0","1","0.00"
"91","Brock Nelson","COL, NYI","C","80","76.433333333333","3","0","0","0","3","100.00","14","21.43","1.26","16","14","13","3","0","1","0","0","0","0","0","0","1","4","1","1","3","33","33","50.00"
"111","Sam Carrick","NYR","C","80","92.783333333333","1","2","2","0","3","100.00","5","20.00","0.28","7","5","4","2","0","1","0","0","0","0","0","0","2","1","2","1","6","23","12","65.71"
"116","Colin Blackwell","DAL","C","63","118.65","2","1","1","0","3","100.00","9","22.22","0.57","10","9","5","5","1","0","4","2","2","0","0","2","4","1","1","2","4","59","61","49.17"
"125","Blake Coleman","CGY","C, L","82","159.53333333333","1","2","2","0","3","100.00","11","9.09","0.98","14","12","8","4","1","0","4","2","2","0","0","0","5","4","7","1","8","7","7","50.00"
"146","Joel Armia","MTL","R","81","205.8","3","0","0","0","3","42.86","17","17.65","0.98","25","20","10","3","3","1","2","1","1","0","0","1","6","4","8","2","6","0","2","0.00"
"192","Jaccob Slavin","CAR","D","80","236.05","0","3","0","3","3","60.00","3","0.00","0.1","6","5","1","0","3","0","0","0","0","0","0","1","5","8","8","5","25","0","0","-"
"207","Connor Clifton","BUF","D","73","200.43333333333","0","3","0","3","3","75.00","7","0.00","0.26","9","8","2","1","2","1","4","2","2","0","0","2","6","3","27","5","31","0","0","-"
"215","Mattias Janmark","EDM","C","80","129.05","0","3","3","0","3","100.00","8","0.00","1.37","12","12","9","8","1","2","0","0","0","0","0","1","3","4","5","5","2","10","15","40.00"
"236","Elias Lindholm","BOS","C","82","144.63333333333","1","2","2","0","3","75.00","7","14.29","0.4","10","8","5","2","2","0","0","0","0","0","0","3","1","1","5","1","11","77","74","50.99"
"237","Sean Monahan","CBJ","C","54","82.966666666667","0","3","1","2","3","100.00","9","0.00","0.59","9","9","4","2","2","0","0","0","0","0","0","2","0","2","0","0","5","58","60","49.15"
"313","Pavel Zacha","BOS","C","82","144.55","2","1","1","0","3","75.00","8","25.00","0.71","9","8","4","1","0","1","2","1","1","0","0","2","1","1","0","2","3","40","43","48.19"
"329","Travis Konecny","PHI","R","82","99.883333333333","1","2","2","0","3","100.00","8","12.50","1.13","17","12","9","6","1","1","0","0","0","0","0","1","4","2","6","0","10","0","4","0.00"
"339","Zach Werenski","CBJ","D","81","130.4","1","2","2","0","3","75.00","7","14.29","0.31","11","10","2","1","3","0","0","0","0","0","0","1","2","4","1","1","7","0","0","-"
"352","Ivan Provorov","CBJ","D","82","213.4","1","2","2","0","3","50.00","5","20.00","0.13","5","5","1","0","2","0","0","0","0","0","0","2","7","4","1","5","22","0","0","-"
"385","Adam Fox","NYR","D","74","149.81666666667","1","2","0","2","3","50.00","14","7.14","0.77","16","14","5","1","3","1","6","3","3","0","0","1","3","4","6","1","13","0","0","-"
"395","Sam Steel","DAL","C","79","154.28333333333","1","2","1","1","3","75.00","9","11.11","0.46","9","9","4","2","1","0","4","2","2","0","0","3","3","2","3","2","6","27","45","37.50"
"473","Josh Norris","BUF, OTT","C","56","124.95","2","1","1","0","3","100.00","6","33.33","0.77","8","8","6","5","2","1","2","1","1","0","0","5","2","2","7","4","10","45","34","56.96"
"475","Cale Makar","COL","D","80","173.7","2","1","1","0","3","100.00","12","16.67","0.63","17","15","5","1","6","1","4","2","2","0","0","2","2","3","5","2","21","0","0","-"
"615","Ilya Mikheyev","CHI","R","80","158.38333333333","3","0","0","0","3","75.00","16","18.75","1.06","18","17","8","5","1","0","0","0","0","0","0","1","1","5","2","2","4","1","6","14.29"
"668","Will Cuylle","NYR","L","82","88.366666666667","2","1","0","1","3","75.00","4","50.00","0.63","5","5","4","3","0","0","0","0","0","0","0","0","2","1","3","3","5","3","1","75.00"
"698","Kent Johnson","CBJ","C","68","35.7","1","2","1","1","3","100.00","2","50.00","0.29","5","4","3","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","-"
"701","William Eklund","S.J","L","77","92.05","1","2","2","0","3","100.00","2","50.00","0.29","10","5","1","0","0","0","0","0","0","0","0","0","3","3","2","1","7","2","4","33.33"
"716","Wyatt Johnston","DAL","C","82","122.65","3","0","0","0","3","75.00","10","30.00","1.86","16","13","10","3","1","0","0","0","0","0","0","0","1","0","1","3","6","45","59","43.27"
"12","Nick Foligno","CHI","L","78","174","2","0","0","0","2","66.67","12","16.67","1.63","15","13","5","4","2","2","2","1","1","0","0","1","4","3","6","0","8","58","79","42.34"
"17","Jordan Staal","CAR","C","75","169.93333333333","2","0","0","0","2","100.00","9","22.22","1","12","12","9","4","1","0","4","2","2","0","0","2","4","2","2","3","8","120","137","46.69"
"18","Alex Killorn","ANA","L","82","157.83333333333","1","1","1","0","2","100.00","8","12.50","0.57","10","8","5","3","2","1","2","1","1","0","0","1","0","1","1","0","5","1","6","14.29"
"35","Alex Pietrangelo","VGK","D","71","147.83333333333","0","2","1","1","2","66.67","9","0.00","0.02","11","11","0","0","9","0","0","0","0","0","0","1","8","2","4","1","27","0","0","-"
"38","Tyler Myers","VAN","D","71","156.15","1","1","1","0","2","66.67","4","25.00","0.27","8","6","2","1","0","0","2","1","1","0","0","0","5","2","9","1","20","0","0","-"
"46","Gustav Nyquist","MIN, NSH","C, R","79","103.46666666667","1","1","1","0","2","100.00","6","16.67","0.79","7","7","6","2","1","0","0","0","0","0","0","2","1","2","0","1","0","0","1","0.00"
"63","Brayden McNabb","VGK","D","82","162.5","1","1","0","1","2","50.00","3","33.33","0.08","3","3","1","0","2","0","2","1","1","0","0","0","1","0","20","5","37","0","0","-"
"78","Nic Dowd","WSH","C","82","210.58333333333","2","0","0","0","2","100.00","6","33.33","0.49","11","10","6","2","2","0","24","4","2","0","2","5","6","6","9","3","33","139","179","43.71"
"123","Adam Lowry","WPG","C","73","143.86666666667","0","2","2","0","2","66.67","7","0.00","0.65","11","9","4","2","2","0","0","0","0","0","0","0","2","2","2","3","17","85","125","40.48"
"133","William Karlsson","VGK","C","53","75.366666666667","2","0","0","0","2","100.00","6","33.33","0.59","10","8","5","1","0","0","0","0","0","0","0","0","3","2","0","1","4","22","22","50.00"
"135","Ryan Nugent-Hopkins","EDM","C","78","134.86666666667","2","0","0","0","2","100.00","5","40.00","0.26","8","6","2","1","0","0","4","2","2","0","0","1","1","6","1","3","11","15","33","31.25"
"155","Luke Glendening","T.B","C","77","136.03333333333","1","1","1","0","2","100.00","8","12.50","0.45","10","9","4","2","1","0","0","0","0","0","0","1","2","1","2","2","13","75","79","48.70"
"164","Scott Laughton","PHI, TOR","C","80","120.53333333333","1","1","1","0","2","100.00","10","10.00","1.73","15","15","9","8","2","0","2","1","1","0","0","2","1","3","4","1","4","25","35","41.67"
"172","Teuvo Teravainen","CHI","C","82","103.68333333333","0","2","2","0","2","100.00","5","0.00","0.68","9","9","6","3","3","0","0","0","0","0","0","0","4","3","0","1","8","7","13","35.00"
"177","Colton Parayko","STL","D","64","140.21666666667","1","1","1","0","2","100.00","12","8.33","0.2","12","12","1","0","5","0","0","0","0","0","0","0","2","2","5","1","21","0","0","-"
"180","Chandler Stephenson","SEA","C","78","155.2","2","0","0","0","2","100.00","7","28.57","0.76","10","10","5","4","4","0","0","0","0","0","0","1","1","4","0","0","11","92","102","47.42"
"198","Connor Brown","EDM","R","82","129.9","1","1","0","1","2","100.00","13","7.69","1.74","17","16","13","6","1","1","2","1","1","0","0","0","5","1","0","1","5","6","9","40.00"
"199","Alexander Kerfoot","UTA","C","81","204.35","2","0","0","0","2","66.67","10","20.00","0.81","14","12","4","2","3","0","4","2","2","0","0","1","6","2","4","7","15","54","56","49.09"
"205","MacKenzie Weegar","CGY","D","81","152.45","0","2","0","2","2","40.00","7","0.00","0.02","11","7","2","0","2","0","2","1","1","0","0","1","1","0","17","3","28","0","1","0.00"
"213","Pavel Buchnevich","STL","L","76","81.033333333333","0","2","1","1","2","100.00","3","0.00","0.12","6","5","1","1","1","0","0","0","0","0","0","0","2","0","3","0","4","2","5","28.57"
"240","Bo Horvat","NYI","C","81","88.016666666667","2","0","0","0","2","100.00","14","14.29","1.03","16","15","11","2","2","0","0","0","0","0","0","1","3","1","4","0","4","31","34","47.69"
"245","Ryan Pulock","NYI","D","74","159.55","0","2","1","1","2","50.00","6","0.00","0.42","8","8","1","0","2","1","2","1","1","0","0","0","2","0","2","1","33","0","0","-"
"246","Nikita Zadorov","BOS","D","81","173.73333333333","0","2","1","1","2","50.00","5","0.00","0.24","10","8","3","0","0","0","2","1","1","0","0","1","6","3","19","1","17","0","0","-"
"256","Garnet Hathaway","PHI","R","67","92.616666666667","2","0","0","0","2","100.00","5","40.00","0.36","7","6","4","1","0","0","2","1","1","0","0","2","1","1","12","5","13","2","2","50.00"
"259","Aaron Ekblad","FLA","D","56","136.58333333333","0","2","0","2","2","33.33","6","0.00","0.21","7","6","2","1","1","1","4","2","2","0","0","2","4","4","11","0","7","0","0","-"
"269","Travis Sanheim","PHI","D","82","191.13333333333","0","2","0","2","2","100.00","4","0.00","0.63","9","7","6","2","0","1","4","2","2","0","0","2","5","9","4","3","24","0","0","-"
"296","Gustav Forsling","FLA","D","80","230.5","1","1","0","1","2","25.00","7","14.29","0.1","8","7","1","0","4","0","0","0","0","0","0","1","8","3","8","1","31","0","0","-"
"310","Kyle Connor","WPG","L","82","65.333333333333","2","0","0","0","2","100.00","9","22.22","1.96","11","11","8","3","2","2","2","1","1","0","0","1","0","1","1","1","7","0","3","0.00"
"315","Jack Eichel","VGK","C","77","120.21666666667","1","1","1","0","2","100.00","6","16.67","1.75","11","10","6","4","1","1","0","0","0","0","0","0","4","2","0","0","11","57","73","43.85"
"320","Erik Cernak","T.B","D","76","180.11666666667","0","2","1","1","2","50.00","4","0.00","0.76","8","7","0","0","2","0","6","3","3","0","0","4","2","3","18","5","21","0","0","-"
"334","Roope Hintz","DAL","C","76","92.316666666667","1","1","1","0","2","66.67","5","20.00","0.97","9","9","5","0","2","2","0","0","0","0","0","1","3","1","2","2","1","22","14","61.11"
"349","Mitch Marner","TOR","R","81","174.83333333333","1","1","1","0","2","66.67","12","8.33","1.5","19","17","12","7","4","1","0","0","0","0","0","6","5","8","1","3","2","2","8","20.00"
"355","Yakov Trenin","MIN","C","76","91.433333333333","2","0","0","0","2","100.00","8","25.00","1.03","10","8","4","2","2","1","0","0","0","0","0","2","2","1","6","0","1","1","5","16.67"
"384","Auston Matthews","TOR","C","67","109.55","2","0","0","0","2","100.00","7","28.57","0.65","10","9","9","3","1","0","0","0","0","0","0","2","0","1","0","1","14","95","87","52.20"
"386","Ryan Lindgren","COL, NYR","D","72","179.75","0","2","1","1","2","40.00","3","0.00","0.11","3","3","1","0","1","1","2","1","1","0","0","3","4","1","9","2","26","0","0","-"
"400","Andrew Peeke","BOS","D","76","134.65","1","1","0","1","2","66.67","2","50.00","0.28","2","2","1","0","1","0","0","0","0","0","0","0","4","0","6","2","14","0","0","-"
"434","Mathieu Olivier","CBJ","R","82","76.233333333333","1","1","0","1","2","66.67","2","50.00","0.36","6","5","3","1","1","1","0","0","0","0","0","0","0","1","2","1","6","2","2","50.00"
"454","Nico Hischier","N.J","C","75","154.7","0","2","2","0","2","100.00","13","0.00","1.46","17","14","11","5","3","3","0","0","0","0","0","3","3","5","1","6","9","115","130","46.94"
"462","Nick Suzuki","MTL","C","82","52.55","2","0","0","0","2","100.00","3","66.67","0.27","4","4","3","1","0","0","0","0","0","0","0","0","0","1","1","1","6","10","17","37.04"
"482","David Kampf","TOR","C","59","120.91666666667","1","1","1","0","2","100.00","6","16.67","1.18","10","9","4","1","0","0","0","0","0","0","0","1","4","6","1","3","5","62","66","48.44"
"485","Eetu Luostarinen","FLA","C","80","163.58333333333","1","1","1","0","2","50.00","9","11.11","1.15","12","12","9","2","1","2","0","0","0","0","0","2","3","4","7","6","10","4","7","36.36"
"494","Morgan Barron","WPG","C","74","89.8","2","0","0","0","2","100.00","7","28.57","1.88","12","10","8","5","2","0","0","0","0","0","0","2","1","2","0","1","7","5","6","45.45"
"500","Parker Kelly","COL","C","80","157.3","1","1","1","0","2","66.67","11","9.09","0.8","18","14","7","3","1","2","0","0","0","0","0","1","4","1","2","5","13","53","87","37.86"
"501","Pius Suter","VAN","C","81","184.4","1","1","0","1","2","100.00","9","11.11","1.12","17","12","7","0","1","1","2","1","1","0","0","0","4","2","1","1","12","20","32","38.46"
"503","Kiefer Sherwood","VAN","L","78","113.7","1","1","1","0","2","100.00","11","9.09","0.71","14","13","4","1","0","1","0","0","0","0","0","1","0","1","10","3","2","7","9","43.75"
"506","Martin Fehervary","WSH","D","81","245.58333333333","0","2","1","1","2","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","7","1","38","0","0","-"
"589","Jack Hughes","N.J","C","62","51.433333333333","1","1","1","0","2","100.00","9","11.11","0.86","10","9","9","2","1","1","2","1","1","0","0","0","1","0","0","0","1","4","5","44.44"
"631","Drew O'Connor","PIT, VAN","L","84","123.95","1","1","1","0","2","66.67","7","14.29","0.84","11","10","7","1","1","0","2","1","1","0","0","1","4","5","1","0","12","8","12","40.00"
"636","Braden Schneider","NYR","D","80","138.9","1","1","1","0","2","33.33","3","33.33","0.44","8","7","4","0","0","0","0","0","0","0","0","0","4","3","8","1","13","0","0","-"
"653","Anton Lundell","FLA","C","79","161.01666666667","2","0","0","0","2","66.67","9","22.22","2.56","21","17","8","4","2","0","0","0","0","0","0","1","3","1","5","8","11","58","71","44.96"
"681","Artem Zub","OTT","D","56","141.08333333333","0","2","0","2","2","100.00","3","0.00","0.18","3","3","1","1","1","0","0","0","0","0","0","2","4","4","0","1","24","0","0","-"
"710","Cole Sillinger","CBJ","C","66","92.3","1","1","1","0","2","66.67","8","12.50","0.87","12","10","9","2","0","1","4","2","2","0","0","0","4","1","2","3","6","33","43","43.42"
"756","Frank Nazar","CHI","C","53","51.616666666667","1","1","1","0","2","100.00","6","16.67","0.9","9","9","7","5","0","0","0","0","0","0","0","2","6","0","1","0","3","13","15","46.43"
"778","Leo Carlsson","ANA","C","76","36.466666666667","1","1","1","0","2","100.00","2","50.00","0.16","2","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","11","17","39.29"
"779","Adam Fantilli","CBJ","C","82","25.683333333333","1","1","1","0","2","66.67","3","33.33","0.21","4","3","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","8","11.11"
"1","Ryan Suter","STL","D","82","163.41666666667","1","0","0","0","1","33.33","3","33.33","0.2","5","5","2","1","1","0","0","0","0","0","0","2","2","1","6","0","18","0","0","-"
"8","Anze Kopitar","L.A","C","81","91.466666666667","0","1","0","1","1","100.00","2","0.00","0.1","3","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","8","76","87","46.63"
"9","Marc-Edouard Vlasic","S.J","D","27","19.95","0","1","0","1","1","inf","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"10","Kris Letang","PIT","D","74","156.56666666667","1","0","0","0","1","50.00","6","16.67","0.1","8","7","0","0","1","0","6","2","2","0","0","3","5","2","8","2","10","0","0","-"
"11","Brad Marchand","BOS, FLA","L","71","93.816666666667","0","1","1","0","1","100.00","10","0.00","1.55","17","15","12","3","1","4","0","0","0","0","0","5","3","2","8","0","6","3","1","75.00"
"13","Erik Johnson","COL, PHI","D","36","61.35","0","1","0","1","1","inf","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","1","3","4","0","3","0","0","-"
"16","Claude Giroux","OTT","R","81","191.26666666667","0","1","1","0","1","50.00","10","0.00","1.08","16","15","6","4","3","0","4","2","2","0","0","2","3","1","2","0","8","123","81","60.29"
"20","Ian Cole","UTA","D","82","236.41666666667","0","1","1","0","1","50.00","1","0.00","0.01","2","2","0","0","2","0","2","1","1","0","0","2","3","5","14","1","49","0","0","-"
"23","Brendan Smith","DAL","D","32","30.6","1","0","0","0","1","50.00","1","100.00","0.03","1","1","0","0","0","0","0","0","0","0","0","2","1","0","3","3","1","0","0","-"
"28","Mikael Backlund","CGY","C","76","174.88333333333","1","0","0","0","1","33.33","13","7.69","1.84","21","16","9","3","2","0","0","0","0","0","0","0","3","2","1","1","8","114","172","39.86"
"33","Drew Doughty","L.A","D","30","45.616666666667","1","0","0","0","1","100.00","2","50.00","0.1","2","2","1","0","0","0","2","1","1","0","0","0","0","1","1","1","4","0","0","-"
"44","Adam Henrique","EDM","C","81","129.46666666667","1","0","0","0","1","33.33","9","11.11","0.52","10","9","2","1","2","0","0","0","0","0","0","0","3","2","1","1","13","102","115","47.00"
"50","Marcus Johansson","MIN","L","72","8.1","1","0","0","0","1","100.00","3","33.33","0.14","3","3","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0.00"
"51","Kyle Palmieri","NYI","C","82","85.933333333333","0","1","0","1","1","33.33","2","0.00","0.31","5","3","3","1","0","0","0","0","0","0","0","0","1","2","0","0","1","3","0","100.00"
"72","Casey Cizikas","NYI","C","82","69.083333333333","1","0","0","0","1","100.00","4","25.00","0.4","4","4","3","2","0","0","0","0","0","0","0","1","2","2","1","1","7","11","21","34.38"
"80","Brenden Dillon","N.J","D","82","215.56666666667","0","1","0","1","1","20.00","2","0.00","0.71","5","4","3","3","1","0","4","2","2","0","0","1","6","2","16","1","21","0","0","-"
"82","Chris Tanev","TOR","D","75","184.85","0","1","0","1","1","50.00","2","0.00","0.01","2","2","0","0","1","0","0","0","0","0","0","1","3","1","0","2","46","0","0","-"
"88","Charlie Coyle","BOS, COL","C","83","165.56666666667","1","0","0","0","1","50.00","8","12.50","1.19","12","12","5","3","2","1","4","2","2","0","0","1","1","4","3","1","10","58","80","42.03"
"95","Kevin Hayes","PIT","R","64","22.15","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","2","1","2","12","8","60.00"
"107","Mikael Granlund","DAL, S.J","C","83","128.2","1","0","0","0","1","100.00","5","20.00","0.47","6","6","5","2","0","0","2","1","1","0","0","2","0","1","0","0","5","38","49","43.68"
"115","Mark Stone","VGK","R","66","76.483333333333","0","1","1","0","1","50.00","4","0.00","0.16","6","5","2","0","1","0","0","0","0","0","0","0","1","2","0","2","2","0","0","-"
"117","Ondrej Palat","N.J","L","77","28.416666666667","1","0","0","0","1","50.00","1","100.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","2","0","0","-"
"118","Josh Manson","COL","D","48","75.95","0","1","1","0","1","50.00","1","0.00","0.04","3","3","0","0","0","0","2","1","1","0","0","1","5","1","8","1","13","0","0","-"
"128","Scott Mayfield","NYI","D","66","108.6","1","0","0","0","1","33.33","2","50.00","0.11","3","3","1","0","0","0","0","0","0","0","0","0","1","2","4","2","16","0","0","-"
"129","Boone Jenner","CBJ","C","26","39.983333333333","1","0","0","0","1","100.00","4","25.00","0.23","5","5","2","1","0","0","0","0","0","0","0","0","3","1","0","1","2","7","7","50.00"
"143","Jonas Brodin","MIN","D","50","86.466666666667","0","1","0","1","1","100.00","2","0.00","0.01","2","2","0","0","2","0","0","0","0","0","0","0","2","0","0","1","8","0","0","-"
"147","Connor Murphy","CHI","D","68","155.8","0","1","0","1","1","33.33","3","0.00","0.02","3","3","0","0","1","0","0","0","0","0","0","1","3","2","1","1","22","0","0","-"
"149","Phillip Danault","L.A","C","80","149.38333333333","0","1","1","0","1","100.00","6","0.00","0.5","9","7","4","2","3","0","2","1","1","0","0","1","3","2","3","0","16","86","93","48.04"
"150","Vladislav Namestnikov","WPG","C","78","56.233333333333","0","1","1","0","1","100.00","1","0.00","0.3","3","3","3","3","0","0","0","0","0","0","0","0","2","0","0","3","6","6","4","60.00"
"154","Barclay Goodrow","S.J","C","77","157.13333333333","1","0","0","0","1","50.00","9","11.11","0.93","13","12","5","3","2","0","2","1","1","0","0","2","6","4","1","3","14","23","55","29.49"
"157","Morgan Rielly","TOR","D","82","16.616666666667","0","1","0","1","1","100.00","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","-"
"163","Tanner Pearson","VGK","L","78","19.833333333333","1","0","0","0","1","50.00","2","50.00","0.34","4","2","2","1","0","0","0","0","0","0","0","1","0","2","1","0","1","0","1","0.00"
"167","Mike Matheson","MTL","D","80","277.43333333333","0","1","1","0","1","14.29","10","0.00","0.34","11","10","1","0","4","0","4","2","2","0","0","1","6","3","4","4","45","0","0","-"
"169","Cody Ceci","DAL, S.J","D","85","211","0","1","0","1","1","33.33","6","0.00","0.03","6","6","0","0","5","0","0","0","0","0","0","1","7","3","12","3","22","0","0","-"
"185","Jordan Martinook","CAR","L","79","172.16666666667","0","1","1","0","1","50.00","8","0.00","1.24","16","13","5","5","1","2","2","1","1","0","0","1","3","2","5","5","8","4","5","44.44"
"189","Jake McCabe","TOR","D","66","167.13333333333","0","1","1","0","1","50.00","4","0.00","0","4","4","0","0","4","0","6","3","3","0","0","2","6","1","8","1","25","0","0","-"
"195","Josh Anderson","MTL","R","81","141.2","1","0","0","0","1","100.00","9","11.11","0.52","13","12","4","1","5","0","11","4","3","1","0","2","4","3","7","1","12","1","4","20.00"
"214","Jake Guentzel","T.B","C","80","40.383333333333","1","0","0","0","1","100.00","3","33.33","0.27","7","4","3","1","0","1","0","0","0","0","0","0","4","0","0","2","3","1","5","16.67"
"219","Nick Paul","T.B","L","76","47.1","0","1","1","0","1","100.00","3","0.00","0.08","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","31","16","65.96"
"220","Andrew Copp","DET","C","56","57.3","1","0","0","0","1","100.00","1","100.00","0.08","2","1","1","0","0","0","0","0","0","0","0","0","3","1","0","0","7","18","20","47.37"
"228","Artturi Lehkonen","COL","L","69","65.433333333333","1","0","0","0","1","100.00","3","33.33","0.11","4","3","1","0","0","0","0","0","0","0","0","0","2","2","0","1","3","6","4","60.00"
"231","Brett Pesce","N.J","D","72","157.2","1","0","0","0","1","25.00","2","50.00","0.31","4","4","3","0","1","0","0","0","0","0","0","2","2","2","1","3","32","0","0","-"
"238","Darnell Nurse","EDM","D","76","130.68333333333","1","0","0","0","1","50.00","7","14.29","0.42","10","10","4","0","3","0","19","4","2","1","1","1","1","2","8","4","24","0","0","-"
"248","Anthony Mantha","CGY","R","13","0.16666666666667","1","0","0","0","1","100.00","1","100.00","0.2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"250","Nathan Walker","STL","L","73","53.683333333333","0","1","1","0","1","100.00","5","0.00","0.26","6","5","2","0","1","0","0","0","0","0","0","0","3","0","1","2","8","7","7","50.00"
"258","Tomas Nosek","FLA","L","59","61.516666666667","0","1","1","0","1","100.00","1","0.00","0.1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","2","20","24","45.45"
"275","Jared McCann","SEA","L","82","124.5","0","1","1","0","1","50.00","19","0.00","1.36","26","23","11","3","2","2","0","0","0","0","0","2","3","4","1","1","6","13","28","31.71"
